광역,지역명,광역_지역명,구분,사업명,연도,온실가스 감축량(톤),예산(백만원),,,,,,,,,,,,,,,,,,
경기,광명시,경기 광명시,건물,취약계층 LED 조명기구 교체,2025,3,15,,,,,,,,,,,,,,,,,,
경기,광명시,경기 광명시,건물,취약계층 LED 조명기구 교체,2026,3,15,,,,,,,,,,,,,,,,,,
경기,광명시,경기 광명시,건물,취약계층 LED 조명기구 교체,2027,4,18,,,,,,,,,,,,,,,,,,
경기,광명시,경기 광명시,건물,취약계층 LED 조명기구 교체,2028,4,20,,,,,,,,,,,,,,,,,,
경기,광명시,경기 광명시,건물,취약계층 LED 조명기구 교체,2029,4,21,,,,,,,,,,,,,,,,,,
경기,광명시,경기 광명시,건물,취약계층 LED 조명기구 교체,2030,5,83,,,,,,,,,,,,,,,,,,
경기,광명시,경기 광명시,건물,취약계층 LED 조명기구 교체,2034,3,171,,,,,,,,,,,,,,,,,,
경기,광명시,경기 광명시,건물,소상공인 LED 조명교체 지원,2025,20,0,,,,,,,,,,,,,,,,,,
경기,광명시,경기 광명시,건물,소상공인 LED 조명교체 지원,2026,20,0,,,,,,,,,,,,,,,,,,
경기,광명시,경기 광명시,건물,소상공인 LED 조명교체 지원,2027,20,0,,,,,,,,,,,,,,,,,,
경기,광명시,경기 광명시,건물,소상공인 LED 조명교체 지원,2028,20,0,,,,,,,,,,,,,,,,,,
경기,광명시,경기 광명시,건물,소상공인 LED 조명교체 지원,2029,20,0,,,,,,,,,,,,,,,,,,
경기,광명시,경기 광명시,건물,소상공인 LED 조명교체 지원,2030,20,0,,,,,,,,,,,,,,,,,,
경기,광명시,경기 광명시,건물,소상공인 LED 조명교체 지원,2034,20,0,,,,,,,,,,,,,,,,,,
경기,광명시,경기 광명시,건물,노후 가로등 LED 조명 교체,2025,86,300,,,,,,,,,,,,,,,,,,
경기,광명시,경기 광명시,건물,노후 가로등 LED 조명 교체,2026,48,350,,,,,,,,,,,,,,,,,,
경기,광명시,경기 광명시,건물,노후 가로등 LED 조명 교체,2027,22,500,,,,,,,,,,,,,,,,,,
경기,광명시,경기 광명시,건물,노후 가로등 LED 조명 교체,2028,26,500,,,,,,,,,,,,,,,,,,
경기,광명시,경기 광명시,건물,노후 가로등 LED 조명 교체,2029,28,250,,,,,,,,,,,,,,,,,,
경기,광명시,경기 광명시,건물,노후 가로등 LED 조명 교체,2030,28,"1,250",,,,,,,,,,,,,,,,,,
경기,광명시,경기 광명시,건물,노후 가로등 LED 조명 교체,2034,22,"3,150",,,,,,,,,,,,,,,,,,
경기,광명시,경기 광명시,건물,보안등 유지보수 및 LED 조명 교체,2025,0,300,,,,,,,,,,,,,,,,,,
경기,광명시,경기 광명시,건물,보안등 유지보수 및 LED 조명 교체,2026,0,350,,,,,,,,,,,,,,,,,,
경기,광명시,경기 광명시,건물,보안등 유지보수 및 LED 조명 교체,2027,0,500,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,전환,건물 태양광 보급 확대(미니태양광),2025,159,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,전환,건물 태양광 보급 확대(미니태양광),2026,159,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,전환,건물 태양광 보급 확대(미니태양광),2027,159,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,전환,건물 태양광 보급 확대(미니태양광),2028,159,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,전환,건물 태양광 보급 확대(미니태양광),2029,159,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,전환,건물 태양광 보급 확대(미니태양광),2030,159,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,전환,건물 태양광 보급 확대(미니태양광),2034,159,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,시청사 그린 리모델링 사업 추진(햇빛 차단 롤스크린),2025,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,시청사 그린 리모델링 사업 추진(햇빛 차단 롤스크린),2026,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,시청사 그린 리모델링 사업 추진(햇빛 차단 롤스크린),2027,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,시청사 그린 리모델링 사업 추진(햇빛 차단 롤스크린),2028,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,시청사 그린 리모델링 사업 추진(햇빛 차단 롤스크린),2029,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,시청사 그린 리모델링 사업 추진(햇빛 차단 롤스크린),2030,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,시청사 그린 리모델링 사업 추진(햇빛 차단 롤스크린),2034,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,미세먼지 종합관리대책 추진(가정용 저녹스 보일러 설치 지원),2025,"4,043",15,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,미세먼지 종합관리대책 추진(가정용 저녹스 보일러 설치 지원),2026,"4,053",12,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,미세먼지 종합관리대책 추진(가정용 저녹스 보일러 설치 지원),2027,"4,064",12,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,미세먼지 종합관리대책 추진(가정용 저녹스 보일러 설치 지원),2028,"4,074",11,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,미세먼지 종합관리대책 추진(가정용 저녹스 보일러 설치 지원),2029,"4,083",11,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,미세먼지 종합관리대책 추진(가정용 저녹스 보일러 설치 지원),2030,"4,093",11,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,미세먼지 종합관리대책 추진(가정용 저녹스 보일러 설치 지원),2034,"4,102",10,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,장애인 등 주거취약계층 주거환경개선사업,2025,0,38,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,장애인 등 주거취약계층 주거환경개선사업,2026,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,장애인 등 주거취약계층 주거환경개선사업,2027,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,장애인 등 주거취약계층 주거환경개선사업,2028,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,장애인 등 주거취약계층 주거환경개선사업,2029,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,장애인 등 주거취약계층 주거환경개선사업,2030,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,장애인 등 주거취약계층 주거환경개선사업,2034,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,기후변화 취약계층 지원사업,2025,24,220,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,기후변화 취약계층 지원사업,2026,36,187,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,기후변화 취약계층 지원사업,2027,49,198,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,기후변화 취약계층 지원사업,2028,62,193,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,기후변화 취약계층 지원사업,2029,75,191,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,기후변화 취약계층 지원사업,2030,89,209,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,기후변화 취약계층 지원사업,2034,141,184,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,탄소포인트제 운영,2025,762,36,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,탄소포인트제 운영,2026,769,36,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,탄소포인트제 운영,2027,769,36,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,탄소포인트제 운영,2028,777,36,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,탄소포인트제 운영,2029,777,36,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,탄소포인트제 운영,2034,777,36,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,탄소포인트제 운영,2034,781,63,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,취약계층 에너지복지,2025,45,100,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,취약계층 에너지복지,2026,63,100,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,취약계층 에너지복지,2027,81,100,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,취약계층 에너지복지,2028,99,100,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,취약계층 에너지복지,2029,117,100,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,취약계층 에너지복지,2030,135,100,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,취약계층 에너지복지,2034,207,100,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,도시가스 배관망 지원,2025,196,"1,400",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,도시가스 배관망 지원,2026,210,"1,400",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,도시가스 배관망 지원,2027,223,"1,400",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,도시가스 배관망 지원,2028,237,"1,480",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,도시가스 배관망 지원,2029,250,"1,480",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,도시가스 배관망 지원,2030,266,"1,480",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,도시가스 배관망 지원,2034,341,"1,600",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,에너지 자립마을 조성,2025,"1,346",100,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,에너지 자립마을 조성,2026,"1,716",100,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,에너지 자립마을 조성,2027,"2,087",100,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,에너지 자립마을 조성,2028,"2,457",100,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,에너지 자립마을 조성,2029,"2,827",100,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,에너지 자립마을 조성,2030,"3,197",100,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,에너지 자립마을 조성,2034,"4,678",100,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,전환,신재생에너지 주택지원,2025,768,160,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,전환,신재생에너지 주택지원,2026,"1,045",160,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,전환,신재생에너지 주택지원,2027,"1,323",160,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,전환,신재생에너지 주택지원,2028,"1,600",160,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,전환,신재생에너지 주택지원,2029,"1,878",160,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,전환,신재생에너지 주택지원,2030,"2,156",160,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,전환,신재생에너지 주택지원,2034,"3,266",160,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,융복합지원사업,2025,"2,394","1,400",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,융복합지원사업,2026,"2,826","1,400",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,융복합지원사업,2027,"3,258","1,400",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,융복합지원사업,2028,"3,690","1,400",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,융복합지원사업,2029,"4,122","1,400",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,융복합지원사업,2030,"4,553","1,400",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,건물,융복합지원사업,2034,"6,281","1,400",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,전환,경기도 RE100 이천할당 태양광 사업,2025,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,전환,경기도 RE100 이천할당 태양광 사업,2026,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,전환,경기도 RE100 이천할당 태양광 사업,2027,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,전환,경기도 RE100 이천할당 태양광 사업,2028,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,전환,경기도 RE100 이천할당 태양광 사업,2029,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,전환,경기도 RE100 이천할당 태양광 사업,2030,"438,070",0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,전환,경기도 RE100 이천할당 태양광 사업,2034,"541,109",0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,전환,환경친화적 공영주차장 조성(주차장 태양광),2025,333,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,전환,환경친화적 공영주차장 조성(주차장 태양광),2026,444,620,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,전환,환경친화적 공영주차장 조성(주차장 태양광),2027,444,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,전환,환경친화적 공영주차장 조성(주차장 태양광),2028,555,620,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,전환,환경친화적 공영주차장 조성(주차장 태양광),2029,555,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,전환,환경친화적 공영주차장 조성(주차장 태양광),2030,555,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,전환,환경친화적 공영주차장 조성(주차장 태양광),2034,555,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(전기승용차),2025,"2,031","3,000",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(전기승용차),2026,"2,536","3,120",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(전기승용차),2027,"3,059","3,240",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(전기승용차),2028,"3,603","3,360",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(전기승용차),2029,"4,165","3,480",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(전기승용차),2030,"4,747","3,600",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(전기승용차),2034,"7,075","3,600",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(전기화물차),2025,"1,806","1,500",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(전기화물차),2026,"2,043","1,650",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(전기화물차),2027,"2,302","1,800",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(전기화물차),2028,"2,582","1,950",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(전기화물차),2029,"2,883","2,100",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(전기화물차),2030,"3,207","2,250",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(전기화물차),2034,"4,500","2,250",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(전기버스),2025,"1,932",896,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(전기버스),2026,"2,326","1,120",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(전기버스),2027,"2,800","1,344",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(전기버스),2028,"3,352","1,568",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(전기버스),2029,"3,982","1,792",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(전기버스),2030,"4,692","2,240",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(전기버스),2034,"7,847","2,240",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(전기이륜차),2025,184,48,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(전기이륜차),2026,207,56,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(전기이륜차),2027,233,64,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(전기이륜차),2028,262,72,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(전기이륜차),2029,294,80,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(전기이륜차),2030,327,80,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(전기이륜차),2034,457,80,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(수소승용차),2025,76,325,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(수소승용차),2026,87,390,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(수소승용차),2027,100,455,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(수소승용차),2028,114,520,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(수소승용차),2029,131,585,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(수소승용차),2030,150,650,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(수소승용차),2034,223,650,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(수소버스(고상)),2025,"3,530","13,300",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(수소버스(고상)),2026,"4,258","7,000",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(수소버스(고상)),2027,"4,985","7,000",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(수소버스(고상)),2028,"5,713","7,000",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(수소버스(고상)),2029,"6,441","7,000",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(수소버스(고상)),2030,"7,169","7,000",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 친환경자동차 보급 확대(수소버스(고상)),2034,"10,080","7,000",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진(수소충전 인프라 구축),2025,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진(수소충전 인프라 구축),2026,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진(수소충전 인프라 구축),2027,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진(수소충전 인프라 구축),2028,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진(수소충전 인프라 구축),2029,0,"7,000",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진(수소충전 인프라 구축),2030,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진(수소충전 인프라 구축),2034,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,환경친화적 공영주차장 조성(전기충전기),2025,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,환경친화적 공영주차장 조성(전기충전기),2026,0,110,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,환경친화적 공영주차장 조성(전기충전기),2027,0,308,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,환경친화적 공영주차장 조성(전기충전기),2028,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,환경친화적 공영주차장 조성(전기충전기),2029,0,418,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,환경친화적 공영주차장 조성(전기충전기),2030,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,환경친화적 공영주차장 조성(전기충전기),2034,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 운행차 저공해화 (조기폐차),2025,"3,389","2,610",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 운행차 저공해화 (조기폐차),2026,"3,389","2,610",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 운행차 저공해화 (조기폐차),2027,"2,157","1,671",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 운행차 저공해화 (조기폐차),2028,"2,166","1,672",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 운행차 저공해화 (조기폐차),2029,"2,166","1,672",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 운행차 저공해화 (조기폐차),2030,"2,166","1,672",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 운행차 저공해화 (조기폐차),2034,"1,671","1,279",,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 운행차 저공해화,2025,"1,431",593,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 운행차 저공해화,2026,"1,455",343,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 운행차 저공해화,2027,"1,467",237,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 운행차 저공해화,2028,"1,479",237,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 운행차 저공해화,2029,"1,490",237,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 운행차 저공해화,2030,"1,502",237,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,미세먼지 종합관리대책 추진 운행차 저공해화,2034,"1,539",178,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,자전거도로 확충 사업,2025,557,200,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,자전거도로 확충 사업,2026,602,600,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,자전거도로 확충 사업,2027,625,300,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,자전거도로 확충 사업,2028,655,400,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,자전거도로 확충 사업,2029,662,100,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,자전거도로 확충 사업,2030,700,500,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,자전거도로 확충 사업,2034,790,300,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,수도권광역급행철도(GTX) 유치 및 철도사업 추진(평택~부발 철도건설사업 추진),2025,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,수도권광역급행철도(GTX) 유치 및 철도사업 추진(평택~부발 철도건설사업 추진),2026,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,수도권광역급행철도(GTX) 유치 및 철도사업 추진(평택~부발 철도건설사업 추진),2027,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,수도권광역급행철도(GTX) 유치 및 철도사업 추진(평택~부발 철도건설사업 추진),2028,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,수도권광역급행철도(GTX) 유치 및 철도사업 추진(평택~부발 철도건설사업 추진),2029,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,수도권광역급행철도(GTX) 유치 및 철도사업 추진(평택~부발 철도건설사업 추진),2030,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,수도권광역급행철도(GTX) 유치 및 철도사업 추진(평택~부발 철도건설사업 추진),2034,"24,318",0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,수도권광역급행철도(GTX) 유치 및 철도사업 추진(GTX 이천~여주 연장),2025,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,수도권광역급행철도(GTX) 유치 및 철도사업 추진(GTX 이천~여주 연장),2026,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,수도권광역급행철도(GTX) 유치 및 철도사업 추진(GTX 이천~여주 연장),2027,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,수도권광역급행철도(GTX) 유치 및 철도사업 추진(GTX 이천~여주 연장),2028,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,수도권광역급행철도(GTX) 유치 및 철도사업 추진(GTX 이천~여주 연장),2029,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,수도권광역급행철도(GTX) 유치 및 철도사업 추진(GTX 이천~여주 연장),2030,0,0,,,,,,,,,,,,,,,,,,
경기,이천시,경기 이천시,수송,수도권광역급행철도(GTX) 유치 및 철도사업 추진(GTX 이천~여주 연장),2034,0,0,,,,,,,,,,,,,,,,,,
