광역,지역명,광역_지역명,구분,사업명,연도,온실가스 감축량(톤),예산(백만원),,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,대중교통 수단분담률 향상,2026,26,4185,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,대중교통 수단분담률 향상,2027,26,4250,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,대중교통 수단분담률 향상,2028,26,4315,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,대중교통 수단분담률 향상,2029,26,4315,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,대중교통 수단분담률 향상,2030,26,4315,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,대중교통 수단분담률 향상,2034,26,4315,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,수소자동차(승용) 보급,2025,31,3350,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,수소자동차(승용) 보급,2026,41,3350,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,수소자동차(승용) 보급,2027,50,3350,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,수소자동차(승용) 보급,2028,59,3350,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,수소자동차(승용) 보급,2029,68,3350,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,수소자동차(승용) 보급,2030,78,3350,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,수소자동차(승용) 보급,2034,115,3350,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,어린이 통학차량 LPG전환,2025,2,3,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,어린이 통학차량 LPG전환,2026,3,6,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,어린이 통학차량 LPG전환,2027,4,6,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,어린이 통학차량 LPG전환,2028,4,6,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,어린이 통학차량 LPG전환,2029,5,6,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,어린이 통학차량 LPG전환,2030,6,175,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,어린이 통학차량 LPG전환,2034,8,175,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,전기버스 보급,2025,220,290,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,전기버스 보급,2026,351,218,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,전기버스 보급,2027,527,290,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,전기버스 보급,2028,658,218,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,전기버스 보급,2029,922,435,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,전기버스 보급,2030,1010,725,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,전기버스 보급,2034,1361,725,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,전기자동차(승용) 보급,2025,498,1900,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,전기자동차(승용) 보급,2026,595,1900,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,전기자동차(승용) 보급,2027,692,1900,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,전기자동차(승용) 보급,2028,789,1900,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,전기자동차(승용) 보급,2029,886,1900,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,전기자동차(승용) 보급,2030,983,4750,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,전기자동차(승용) 보급,2034,1371,4750,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,전기자동차(화물) 보급,2025,1349,1900,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,전기자동차(화물) 보급,2026,1565,1900,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,전기자동차(화물) 보급,2027,1780,1900,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,전기자동차(화물) 보급,2028,1996,1900,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,전기자동차(화물) 보급,2029,2211,1900,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,전기자동차(화물) 보급,2030,2427,9500,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,수송,전기자동차(화물) 보급,2034,3289,9500,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,전환,신재생에너지(태양광) 보급 확대,2025,2075,799,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,전환,신재생에너지(태양광) 보급 확대,2026,2205,902,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,전환,신재생에너지(태양광) 보급 확대,2027,2316,799,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,전환,신재생에너지(태양광) 보급 확대,2028,2408,695,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,전환,신재생에너지(태양광) 보급 확대,2029,2501,695,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,전환,신재생에너지(태양광) 보급 확대,2030,2593,2078,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,전환,신재생에너지(태양광) 보급 확대,2034,2964,2078,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,흡수원,숲가꾸기(산불예방),2025,250,75,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,흡수원,숲가꾸기(산불예방),2026,273,75,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,흡수원,숲가꾸기(산불예방),2027,297,75,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,흡수원,숲가꾸기(산불예방),2028,321,75,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,흡수원,숲가꾸기(산불예방),2029,345,75,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,흡수원,숲가꾸기(산불예방),2030,368,150,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,흡수원,숲가꾸기(산불예방),2034,0,0,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,흡수원,숲가꾸기(어린나무),2025,1088,184,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,흡수원,숲가꾸기(어린나무),2026,1214,184,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,흡수원,숲가꾸기(어린나무),2027,1340,184,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,흡수원,숲가꾸기(어린나무),2028,1466,184,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,흡수원,숲가꾸기(어린나무),2029,1592,184,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,흡수원,숲가꾸기(어린나무),2030,1718,920,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,흡수원,숲가꾸기(어린나무),2034,2222,920,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,흡수원,숲가꾸기(조림지),2025,5174,1275,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,흡수원,숲가꾸기(조림지),2026,6047,1275,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,흡수원,숲가꾸기(조림지),2027,6920,1275,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,흡수원,숲가꾸기(조림지),2028,7793,1275,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,흡수원,숲가꾸기(조림지),2029,8667,1275,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,흡수원,숲가꾸기(조림지),2030,9540,2550,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,흡수원,숲가꾸기(조림지),2034,13032,2550,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,흡수원,숲가꾸기(큰나무),2025,814,78,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,흡수원,숲가꾸기(큰나무),2026,867,78,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,흡수원,숲가꾸기(큰나무),2027,921,78,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,흡수원,숲가꾸기(큰나무),2028,974,78,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,흡수원,숲가꾸기(큰나무),2029,1028,78,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,흡수원,숲가꾸기(큰나무),2030,1081,390,,,,,,,,,,,,,,,,
충북,영동군,충북 영동군,흡수원,숲가꾸기(큰나무),2034,1295,390,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,가정용 저녹스 보일러 보급,2025,164,5,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,가정용 저녹스 보일러 보급,2026,168,5,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,가정용 저녹스 보일러 보급,2027,173,5,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,가정용 저녹스 보일러 보급,2028,177,5,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,가정용 저녹스 보일러 보급,2029,181,5,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,가정용 저녹스 보일러 보급,2030,203,24,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,가정용 저녹스 보일러 보급,2034,785,24,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,고효율 제품 전환(냉난방기),2025,0,56,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,고효율 제품 전환(냉난방기),2026,0,56,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,고효율 제품 전환(냉난방기),2027,0,56,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,고효율 제품 전환(냉난방기),2028,0,56,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,고효율 제품 전환(냉난방기),2029,0,56,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,고효율 제품 전환(냉난방기),2030,0,280,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,고효율 제품 전환(냉난방기),2034,0,280,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,취약계층 에너지 복지사업(LED 조명 교체),2025,47,26,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,취약계층 에너지 복지사업(LED 조명 교체),2026,54,33,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,취약계층 에너지 복지사업(LED 조명 교체),2027,62,33,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,취약계층 에너지 복지사업(LED 조명 교체),2028,69,33,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,취약계층 에너지 복지사업(LED 조명 교체),2029,77,33,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,취약계층 에너지 복지사업(LED 조명 교체),2030,84,165,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,취약계층 에너지 복지사업(LED 조명 교체),2034,411,165,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,탄소순환 산림바이오매스 활용 촉진,2025,216,10,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,탄소순환 산림바이오매스 활용 촉진,2026,228,10,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,탄소순환 산림바이오매스 활용 촉진,2027,241,10,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,탄소순환 산림바이오매스 활용 촉진,2028,253,10,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,탄소순환 산림바이오매스 활용 촉진,2029,265,10,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,탄소순환 산림바이오매스 활용 촉진,2030,278,52,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,탄소순환 산림바이오매스 활용 촉진,2034,1235,52,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,탄소중립포인트제 참여가구 확대,2025,11,21,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,탄소중립포인트제 참여가구 확대,2026,11,21,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,탄소중립포인트제 참여가구 확대,2027,11,21,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,탄소중립포인트제 참여가구 확대,2028,11,21,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,탄소중립포인트제 참여가구 확대,2029,11,21,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,탄소중립포인트제 참여가구 확대,2030,11,106,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,건물,탄소중립포인트제 참여가구 확대,2034,43,106,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,농축산,"미세먼지 저감 노후농기계 대체, 조기폐차 지원",2025,18,14,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,농축산,"미세먼지 저감 노후농기계 대체, 조기폐차 지원",2026,30,80,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,농축산,"미세먼지 저감 노후농기계 대체, 조기폐차 지원",2027,30,80,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,농축산,"미세먼지 저감 노후농기계 대체, 조기폐차 지원",2028,41,80,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,농축산,"미세먼지 저감 노후농기계 대체, 조기폐차 지원",2029,41,80,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,농축산,"미세먼지 저감 노후농기계 대체, 조기폐차 지원",2030,41,400,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,농축산,"미세먼지 저감 노후농기계 대체, 조기폐차 지원",2034,165,400,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,농축산,시설원예 에너지이용 효율화사업(절감시설),2025,1635,98,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,농축산,시설원예 에너지이용 효율화사업(절감시설),2026,2007,98,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,농축산,시설원예 에너지이용 효율화사업(절감시설),2027,2519,98,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,농축산,시설원예 에너지이용 효율화사업(절감시설),2028,2961,98,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,농축산,시설원예 에너지이용 효율화사업(절감시설),2029,3403,98,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,농축산,시설원예 에너지이용 효율화사업(절감시설),2030,3845,490,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,농축산,시설원예 에너지이용 효율화사업(절감시설),2034,19802,490,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,농축산,완효성 비료 사용,2025,4410,262,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,농축산,완효성 비료 사용,2026,4515,262,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,농축산,완효성 비료 사용,2027,4620,262,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,농축산,완효성 비료 사용,2028,4620,262,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,농축산,완효성 비료 사용,2029,4620,262,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,농축산,완효성 비료 사용,2030,4620,1310,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,농축산,완효성 비료 사용,2034,13860,0,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,농축산,조사료 공급확대를 통한 메탄발생 저감유도,2025,0,1035,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,농축산,조사료 공급확대를 통한 메탄발생 저감유도,2026,0,1035,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,농축산,조사료 공급확대를 통한 메탄발생 저감유도,2027,0,1050,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,농축산,조사료 공급확대를 통한 메탄발생 저감유도,2028,0,1050,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,농축산,조사료 공급확대를 통한 메탄발생 저감유도,2029,0,1050,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,농축산,조사료 공급확대를 통한 메탄발생 저감유도,2030,0,5250,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,농축산,조사료 공급확대를 통한 메탄발생 저감유도,2034,0,5250,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,노후경유차 배출가스 저감장치 부착 지원,2025,0,23,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,노후경유차 배출가스 저감장치 부착 지원,2026,0,23,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,노후경유차 배출가스 저감장치 부착 지원,2027,0,23,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,노후경유차 배출가스 저감장치 부착 지원,2028,0,23,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,노후경유차 배출가스 저감장치 부착 지원,2029,0,23,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,노후경유차 배출가스 저감장치 부착 지원,2030,0,0,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,노후경유차 배출가스 저감장치 부착 지원,2034,0,0,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,노후경유차 조기폐차 지원,2025,0,1063,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,노후경유차 조기폐차 지원,2026,0,1028,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,노후경유차 조기폐차 지원,2027,0,1028,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,노후경유차 조기폐차 지원,2028,0,1028,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,노후경유차 조기폐차 지원,2029,0,1028,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,노후경유차 조기폐차 지원,2030,0,0,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,노후경유차 조기폐차 지원,2034,0,0,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,대중교통비 환급 지원(K-패스),2025,1,28,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,대중교통비 환급 지원(K-패스),2026,1,28,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,대중교통비 환급 지원(K-패스),2027,1,28,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,대중교통비 환급 지원(K-패스),2028,1,28,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,대중교통비 환급 지원(K-패스),2029,1,28,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,대중교통비 환급 지원(K-패스),2030,1,140,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,대중교통비 환급 지원(K-패스),2034,2,140,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,전기 이륜차 보급,2025,115,48,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,전기 이륜차 보급,2026,135,48,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,전기 이륜차 보급,2027,154,48,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,전기 이륜차 보급,2028,174,48,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,전기 이륜차 보급,2029,193,48,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,전기 이륜차 보급,2030,213,240,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,전기 이륜차 보급,2034,1045,240,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,전기 저상버스 도입,2025,132,780,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,전기 저상버스 도입,2026,263,780,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,전기 저상버스 도입,2027,263,0,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,전기 저상버스 도입,2028,395,780,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,전기 저상버스 도입,2029,571,1040,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,전기 저상버스 도입,2030,658,1560,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,전기 저상버스 도입,2034,3160,1560,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,전기 화물차 보급,2025,907,1251,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,전기 화물차 보급,2026,1019,1251,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,전기 화물차 보급,2027,1134,1251,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,전기 화물차 보급,2028,1252,1251,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,전기 화물차 보급,2029,1377,1251,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,전기 화물차 보급,2030,1506,6255,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,전기 화물차 보급,2034,7379,6255,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,전기자동차 보급,2025,461,1800,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,전기자동차 보급,2026,561,1800,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,전기자동차 보급,2027,666,1800,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,전기자동차 보급,2028,775,1800,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,전기자동차 보급,2029,887,1800,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,전기자동차 보급,2030,1002,9000,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,수송,전기자동차 보급,2034,5227,9000,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,전환,신재생에너지 융복합지원사업 (지열 목표량),2025,137,0,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,전환,신재생에너지 융복합지원사업 (지열 목표량),2026,245,0,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,전환,신재생에너지 융복합지원사업 (지열 목표량),2027,352,0,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,전환,신재생에너지 융복합지원사업 (지열 목표량),2028,460,0,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,전환,신재생에너지 융복합지원사업 (지열 목표량),2029,567,0,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,전환,신재생에너지 융복합지원사업 (지열 목표량),2030,3341,0,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,전환,신재생에너지 융복합지원사업 (지열 목표량),2034,1104,0,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,전환,신재생에너지 융복합지원사업 (태양광 목표량),2025,1122,1412,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,전환,신재생에너지 융복합지원사업 (태양광 목표량),2026,1332,1412,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,전환,신재생에너지 융복합지원사업 (태양광 목표량),2027,1541,1412,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,전환,신재생에너지 융복합지원사업 (태양광 목표량),2028,1751,1412,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,전환,신재생에너지 융복합지원사업 (태양광 목표량),2029,1961,1412,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,전환,신재생에너지 융복합지원사업 (태양광 목표량),2030,2171,7060,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,전환,신재생에너지 융복합지원사업 (태양광 목표량),2034,10780,7060,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,전환,태양광 건물형 보급사업,2025,972,737,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,전환,태양광 건물형 보급사업,2026,1179,737,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,전환,태양광 건물형 보급사업,2027,1386,737,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,전환,태양광 건물형 보급사업,2028,1593,737,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,전환,태양광 건물형 보급사업,2029,1799,737,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,전환,태양광 건물형 보급사업,2030,2006,3685,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,전환,태양광 건물형 보급사업,2034,10091,3685,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,전환,태양광 주택 보급사업,2025,1403,346,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,전환,태양광 주택 보급사업,2026,1514,346,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,전환,태양광 주택 보급사업,2027,1625,346,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,전환,태양광 주택 보급사업,2028,1736,346,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,전환,태양광 주택 보급사업,2029,1847,346,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,전환,태양광 주택 보급사업,2030,1958,1730,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,전환,태양광 주택 보급사업,2034,8944,1730,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,흡수원,근린공원 조성,2025,355,0,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,흡수원,근린공원 조성,2026,355,0,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,흡수원,근린공원 조성,2027,355,0,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,흡수원,근린공원 조성,2028,355,0,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,흡수원,근린공원 조성,2029,355,0,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,흡수원,근린공원 조성,2030,355,0,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,흡수원,근린공원 조성,2034,355,0,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,흡수원,미이용 산림바이오매스 목재연료 활용,2025,15592,0,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,흡수원,미이용 산림바이오매스 목재연료 활용,2026,16802,0,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,흡수원,미이용 산림바이오매스 목재연료 활용,2027,18012,0,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,흡수원,미이용 산림바이오매스 목재연료 활용,2028,19222,0,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,흡수원,미이용 산림바이오매스 목재연료 활용,2029,20432,0,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,흡수원,미이용 산림바이오매스 목재연료 활용,2030,21642,0,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,흡수원,미이용 산림바이오매스 목재연료 활용,2034,98668,0,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,흡수원,탄소흡수원 조림 사업,2025,9918,477,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,흡수원,탄소흡수원 조림 사업,2026,10892,477,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,흡수원,탄소흡수원 조림 사업,2027,11866,477,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,흡수원,탄소흡수원 조림 사업,2028,12841,477,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,흡수원,탄소흡수원 조림 사업,2029,13815,477,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,흡수원,탄소흡수원 조림 사업,2030,14790,477,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,흡수원,탄소흡수원 조림 사업,2034,68893,1908,,,,,,,,,,,,,,,,
충북,옥천군,충북 옥천군,흡수원,탄소흡수원 증진 숲가꾸기 사업,2025,6011,1349,,,,,,,,,,,,,,,,
