광역,지역명,광역_지역명,구분,사업명,연도,온실가스 감축량(톤),예산(백만원),,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,"LED 가로등, 보안등 교체사업 (보안등)",2030,10,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,"LED 가로등, 보안등 교체사업 (보안등)",2034,47,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,가정용 친환경보일러 설치 지원,2025,52,96,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,가정용 친환경보일러 설치 지원,2026,56,102,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,가정용 친환경보일러 설치 지원,2027,59,108,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,가정용 친환경보일러 설치 지원,2028,62,114,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,가정용 친환경보일러 설치 지원,2029,66,120,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,가정용 친환경보일러 설치 지원,2030,69,126,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,가정용 친환경보일러 설치 지원,2034,308,564,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,기후위기 취약계층 쿨루프 설치 사업,2025,16,240,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,기후위기 취약계층 쿨루프 설치 사업,2026,14,200,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,기후위기 취약계층 쿨루프 설치 사업,2027,14,200,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,기후위기 취약계층 쿨루프 설치 사업,2028,14,200,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,기후위기 취약계층 쿨루프 설치 사업,2029,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,기후위기 취약계층 쿨루프 설치 사업,2030,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,기후위기 취약계층 쿨루프 설치 사업,2034,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,사회복지시설 에너지효율 개선사업(정성),2025,0,10,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,사회복지시설 에너지효율 개선사업(정성),2026,0,10,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,사회복지시설 에너지효율 개선사업(정성),2027,0,10,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,사회복지시설 에너지효율 개선사업(정성),2028,0,10,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,사회복지시설 에너지효율 개선사업(정성),2029,0,10,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,사회복지시설 에너지효율 개선사업(정성),2030,0,10,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,사회복지시설 에너지효율 개선사업(정성),2034,0,40,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,재활용 클린하우스 조성,2025,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,재활용 클린하우스 조성,2026,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,재활용 클린하우스 조성,2027,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,재활용 클린하우스 조성,2028,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,재활용 클린하우스 조성,2029,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,재활용 클린하우스 조성,2030,0,20,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,재활용 클린하우스 조성,2034,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,저소득층 에너지효율 개선사업(정성),2025,0,800,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,저소득층 에너지효율 개선사업(정성),2026,0,600,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,저소득층 에너지효율 개선사업(정성),2027,0,600,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,저소득층 에너지효율 개선사업(정성),2028,0,600,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,저소득층 에너지효율 개선사업(정성),2029,0,400,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,저소득층 에너지효율 개선사업(정성),2030,0,400,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,저소득층 에너지효율 개선사업(정성),2034,0,1000,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,취약계층 LED 교체사업(백열등),2025,5,취약계층 LED 교체사업(형광등) 동일,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,취약계층 LED 교체사업(백열등),2026,5,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,취약계층 LED 교체사업(백열등),2027,4,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,취약계층 LED 교체사업(백열등),2028,4,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,취약계층 LED 교체사업(백열등),2029,4,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,취약계층 LED 교체사업(백열등),2030,4,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,취약계층 LED 교체사업(백열등),2034,16,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,취약계층 LED 교체사업(형광등),2025,21,129,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,취약계층 LED 교체사업(형광등),2026,16,100,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,취약계층 LED 교체사업(형광등),2027,16,100,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,취약계층 LED 교체사업(형광등),2028,16,100,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,취약계층 LED 교체사업(형광등),2029,16,100,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,취약계층 LED 교체사업(형광등),2030,16,100,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,취약계층 LED 교체사업(형광등),2034,64,400,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (가스 절감량),2025,0,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (가입수) 동일,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (가스 절감량),2026,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (가스 절감량),2027,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (가스 절감량),2028,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (가스 절감량),2029,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (가스 절감량),2030,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (가스 절감량),2034,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (가입수),2025,32,120,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (가입수),2026,34,130,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (가입수),2027,36,130,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (가입수),2028,39,130,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (가입수),2029,41,130,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (가입수),2030,43,130,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (가입수),2034,192,560,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (수도 절감량),2025,0,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (가입수) 동일,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (수도 절감량),2026,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (수도 절감량),2027,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (수도 절감량),2028,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (수도 절감량),2029,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (수도 절감량),2030,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (수도 절감량),2034,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (전력 절감량),2025,0,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (가입수) 동일,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (전력 절감량),2026,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (전력 절감량),2027,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (전력 절감량),2028,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (전력 절감량),2029,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (전력 절감량),2030,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (전력 절감량),2034,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,농업에너지이용 효율화,2025,50,110,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,농업에너지이용 효율화,2026,50,110,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,농업에너지이용 효율화,2027,50,110,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,농업에너지이용 효율화,2028,55,121,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,농업에너지이용 효율화,2029,55,121,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,농업에너지이용 효율화,2030,55,121,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,농업에너지이용 효율화,2034,235,517,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,로컬푸드 운영 활성화(정성),2025,0,1,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,로컬푸드 운영 활성화(정성),2026,0,1,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,로컬푸드 운영 활성화(정성),2027,0,1,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,로컬푸드 운영 활성화(정성),2028,0,1,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,로컬푸드 운영 활성화(정성),2029,0,1,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,로컬푸드 운영 활성화(정성),2030,0,1,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,로컬푸드 운영 활성화(정성),2034,0,4,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,유기농업자재 지원,2025,0,2,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,유기농업자재 지원,2026,0,2,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,유기농업자재 지원,2027,0,2,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,유기농업자재 지원,2028,0,2,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,유기농업자재 지원,2029,0,2,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,유기농업자재 지원,2030,0,2,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,유기농업자재 지원,2034,1,8,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,친환경 유기질 비료 공급 지원,2025,0,602,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,친환경 유기질 비료 공급 지원,2026,0,602,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,친환경 유기질 비료 공급 지원,2027,0,602,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,친환경 유기질 비료 공급 지원,2028,0,602,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,친환경 유기질 비료 공급 지원,2029,0,602,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,친환경 유기질 비료 공급 지원,2030,0,602,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,친환경 유기질 비료 공급 지원,2034,0,2408,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,친환경고품질농업육성(친환경인증비지원)(정성),2025,0,4,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,친환경고품질농업육성(친환경인증비지원)(정성),2026,0,4,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,친환경고품질농업육성(친환경인증비지원)(정성),2027,0,4,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,친환경고품질농업육성(친환경인증비지원)(정성),2028,0,5,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,친환경고품질농업육성(친환경인증비지원)(정성),2029,0,5,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,친환경고품질농업육성(친환경인증비지원)(정성),2030,0,5,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,친환경고품질농업육성(친환경인증비지원)(정성),2034,0,23,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,친환경농업직불제 추진(정성),2025,0,1,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,친환경농업직불제 추진(정성),2026,0,1,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,친환경농업직불제 추진(정성),2027,0,1,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,친환경농업직불제 추진(정성),2028,0,2,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,친환경농업직불제 추진(정성),2029,0,2,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,친환경농업직불제 추진(정성),2030,0,2,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,친환경농업직불제 추진(정성),2034,0,8,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,토양개량제 지원(정성),2025,0,20,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,토양개량제 지원(정성),2026,0,20,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,토양개량제 지원(정성),2027,0,20,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,토양개량제 지원(정성),2028,0,20,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,토양개량제 지원(정성),2029,0,20,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,토양개량제 지원(정성),2030,0,20,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,농축산,토양개량제 지원(정성),2034,0,80,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,공공기관 친환경자동차 보급 및 이용 확대,2025,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,공공기관 친환경자동차 보급 및 이용 확대,2026,2,106,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,공공기관 친환경자동차 보급 및 이용 확대,2027,2,106,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,공공기관 친환경자동차 보급 및 이용 확대,2028,2,106,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,공공기관 친환경자동차 보급 및 이용 확대,2029,3,159,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,공공기관 친환경자동차 보급 및 이용 확대,2030,3,159,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,공공기관 친환경자동차 보급 및 이용 확대,2034,14,742,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,대중교통 서비스 개선을 통한 이용 만족도 제고(정성),2025,0,10,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,대중교통 서비스 개선을 통한 이용 만족도 제고(정성),2026,0,10,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,대중교통 서비스 개선을 통한 이용 만족도 제고(정성),2027,0,10,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,대중교통 서비스 개선을 통한 이용 만족도 제고(정성),2028,0,11,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,대중교통 서비스 개선을 통한 이용 만족도 제고(정성),2029,0,11,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,대중교통 서비스 개선을 통한 이용 만족도 제고(정성),2030,0,11,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,대중교통 서비스 개선을 통한 이용 만족도 제고(정성),2034,0,49,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,씽씽 자전거 교실 및 거점터미널 운영(거점터미널 운영횟수),2025,0,씽씽 자전거 교실 및 거점터미널 운영(참여인원) 동일,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,씽씽 자전거 교실 및 거점터미널 운영(거점터미널 운영횟수),2026,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,씽씽 자전거 교실 및 거점터미널 운영(거점터미널 운영횟수),2027,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,씽씽 자전거 교실 및 거점터미널 운영(거점터미널 운영횟수),2028,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,씽씽 자전거 교실 및 거점터미널 운영(거점터미널 운영횟수),2029,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,씽씽 자전거 교실 및 거점터미널 운영(거점터미널 운영횟수),2030,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,씽씽 자전거 교실 및 거점터미널 운영(거점터미널 운영횟수),2034,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,씽씽 자전거 교실 및 거점터미널 운영(참여인원),2025,0,40,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,씽씽 자전거 교실 및 거점터미널 운영(참여인원),2026,0,41,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,씽씽 자전거 교실 및 거점터미널 운영(참여인원),2027,0,42,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,씽씽 자전거 교실 및 거점터미널 운영(참여인원),2028,0,43,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,씽씽 자전거 교실 및 거점터미널 운영(참여인원),2029,0,44,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,씽씽 자전거 교실 및 거점터미널 운영(참여인원),2030,0,45,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,씽씽 자전거 교실 및 거점터미널 운영(참여인원),2034,0,190,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,자동차 배출가스 관리(정성),2025,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,자동차 배출가스 관리(정성),2026,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,자동차 배출가스 관리(정성),2027,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,자동차 배출가스 관리(정성),2028,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,자동차 배출가스 관리(정성),2029,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,자동차 배출가스 관리(정성),2030,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,자동차 배출가스 관리(정성),2034,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,자전거 도로 및 이용시설 정비(정성),2025,0,30,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,자전거 도로 및 이용시설 정비(정성),2026,0,31,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,자전거 도로 및 이용시설 정비(정성),2027,0,32,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,자전거 도로 및 이용시설 정비(정성),2028,0,33,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,자전거 도로 및 이용시설 정비(정성),2029,0,34,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,자전거 도로 및 이용시설 정비(정성),2030,0,35,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,자전거 도로 및 이용시설 정비(정성),2034,0,150,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,자전거 치유샵 운영(정성),2025,0,40,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,자전거 치유샵 운영(정성),2026,0,41,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,자전거 치유샵 운영(정성),2027,0,42,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,자전거 치유샵 운영(정성),2028,0,43,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,자전거 치유샵 운영(정성),2029,0,44,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,자전거 치유샵 운영(정성),2030,0,45,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,자전거 치유샵 운영(정성),2034,0,190,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,자전거보험 가입(정성),2025,0,50,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,자전거보험 가입(정성),2026,0,51,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,자전거보험 가입(정성),2027,0,52,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,자전거보험 가입(정성),2028,0,53,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,자전거보험 가입(정성),2029,0,54,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,자전거보험 가입(정성),2030,0,55,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,자전거보험 가입(정성),2034,0,230,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,친환경자동차 충전 방해 행위 단속(정성),2025,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,친환경자동차 충전 방해 행위 단속(정성),2026,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,친환경자동차 충전 방해 행위 단속(정성),2027,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,친환경자동차 충전 방해 행위 단속(정성),2028,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,친환경자동차 충전 방해 행위 단속(정성),2029,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,친환경자동차 충전 방해 행위 단속(정성),2030,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,친환경자동차 충전 방해 행위 단속(정성),2034,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,탄소중립포인트(자동차)안내 및 가입 홍보 활동,2025,89,18,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,탄소중립포인트(자동차)안내 및 가입 홍보 활동,2026,95,18,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,탄소중립포인트(자동차)안내 및 가입 홍보 활동,2027,101,20,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,탄소중립포인트(자동차)안내 및 가입 홍보 활동,2028,107,20,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,탄소중립포인트(자동차)안내 및 가입 홍보 활동,2029,113,22,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,탄소중립포인트(자동차)안내 및 가입 홍보 활동,2030,119,22,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,수송,탄소중립포인트(자동차)안내 및 가입 홍보 활동,2034,534,100,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,전환,공공시설 태양광 발전설비 점검,2025,0,5,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,전환,공공시설 태양광 발전설비 점검,2026,0,5,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,전환,공공시설 태양광 발전설비 점검,2027,0,5,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,전환,공공시설 태양광 발전설비 점검,2028,0,5,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,전환,공공시설 태양광 발전설비 점검,2029,0,5,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,전환,공공시설 태양광 발전설비 점검,2030,0,5,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,전환,공공시설 태양광 발전설비 점검,2034,0,20,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,전환,신재생에너지 융복합지원사업(태양광),2025,813,2860,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,전환,신재생에너지 융복합지원사업(태양광),2026,617,2100,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,전환,신재생에너지 융복합지원사업(태양광),2027,617,2100,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,전환,신재생에너지 융복합지원사업(태양광),2028,617,2100,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,전환,신재생에너지 융복합지원사업(태양광),2029,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,전환,신재생에너지 융복합지원사업(태양광),2030,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,전환,신재생에너지 융복합지원사업(태양광),2034,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,전환,신재생에너지 융복합지원사업(태양열),2025,16,신재생에너지 융복합지원사업(태양광) 동일,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,전환,신재생에너지 융복합지원사업(태양열),2026,57,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,전환,신재생에너지 융복합지원사업(태양열),2027,57,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,전환,신재생에너지 융복합지원사업(태양열),2028,57,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,전환,신재생에너지 융복합지원사업(태양열),2029,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,전환,신재생에너지 융복합지원사업(태양열),2030,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,전환,신재생에너지 융복합지원사업(태양열),2034,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,전환,신재생에너지 주택지원사업(지열),2025,0,신재생에너지 주택지원사업(태양광) 동일,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,전환,신재생에너지 주택지원사업(지열),2026,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,전환,신재생에너지 주택지원사업(지열),2027,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,전환,신재생에너지 주택지원사업(지열),2028,0,0,,,,,,,,,,,,,,,,,,
광주,남구,광주 남구,전환,신재생에너지 주택지원사업(지열),2029,0,0,,,,,,,,,,,,,,,,,,
