광역,지역명,광역_지역명,구분,사업명,연도,온실가스 감축량(톤),예산(백만원),,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,농축산,노후어선 감척,2025,0,1250,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,농축산,노후어선 감척,2026,0,1250,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,농축산,노후어선 감척,2027,0,1250,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,농축산,노후어선 감척,2028,0,1250,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,농축산,노후어선 감척,2029,0,1250,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,농축산,노후어선 감척,2030,0,1250,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,농축산,노후어선 감척,2034,0,5000,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,농축산,농축산 에너지 절감시설 지원,2025,7,286,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,농축산,농축산 에너지 절감시설 지원,2026,7,286,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,농축산,농축산 에너지 절감시설 지원,2027,7,286,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,농축산,농축산 에너지 절감시설 지원,2028,7,286,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,농축산,농축산 에너지 절감시설 지원,2029,7,286,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,농축산,농축산 에너지 절감시설 지원,2030,7,286,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,농축산,농축산 에너지 절감시설 지원,2034,28,1144,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,농축산,양질 조사료 생산량 증대,2025,752,1306,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,농축산,양질 조사료 생산량 증대,2026,752,1306,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,농축산,양질 조사료 생산량 증대,2027,752,1306,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,농축산,양질 조사료 생산량 증대,2028,752,1306,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,농축산,양질 조사료 생산량 증대,2029,752,1306,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,농축산,양질 조사료 생산량 증대,2030,752,1306,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,농축산,양질 조사료 생산량 증대,2034,3010,5224,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,농축산,"친환경에너지 보급(히트펌프, 인버터)",2025,14,1081,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,농축산,"친환경에너지 보급(히트펌프, 인버터)",2026,27,1081,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,농축산,"친환경에너지 보급(히트펌프, 인버터)",2027,41,1081,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,농축산,"친환경에너지 보급(히트펌프, 인버터)",2028,55,1081,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,농축산,"친환경에너지 보급(히트펌프, 인버터)",2029,69,1081,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,농축산,"친환경에너지 보급(히트펌프, 인버터)",2030,82,1081,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,농축산,"친환경에너지 보급(히트펌프, 인버터)",2034,466,4324,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,노후경유차 조기폐차,2025,1140,1241,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,노후경유차 조기폐차,2026,1996,1241,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,노후경유차 조기폐차,2027,2851,1241,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,노후경유차 조기폐차,2028,3707,1241,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,노후경유차 조기폐차,2029,4563,1241,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,노후경유차 조기폐차,2030,5418,1241,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,노후경유차 조기폐차,2034,30229,4964,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,대중교통비 환급 지원(K-패스),2025,1,6,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,대중교통비 환급 지원(K-패스),2026,1,6,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,대중교통비 환급 지원(K-패스),2027,1,6,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,대중교통비 환급 지원(K-패스),2028,1,6,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,대중교통비 환급 지원(K-패스),2029,1,6,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,대중교통비 환급 지원(K-패스),2030,1,6,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,대중교통비 환급 지원(K-패스),2034,2,24,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,"사업용 버스, 화물차 무공해차 전환(전기)",2025,168,1327,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,"사업용 버스, 화물차 무공해차 전환(전기)",2026,362,1531,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,"사업용 버스, 화물차 무공해차 전환(전기)",2027,599,1871,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,"사업용 버스, 화물차 무공해차 전환(전기)",2028,815,1700,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,"사업용 버스, 화물차 무공해차 전환(전기)",2029,1062,1956,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,"사업용 버스, 화물차 무공해차 전환(전기)",2030,1278,1700,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,"사업용 버스, 화물차 무공해차 전환(전기)",2034,6954,5781,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,자동차 탄소중립포인트제 운영,2025,15,3,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,자동차 탄소중립포인트제 운영,2026,15,3,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,자동차 탄소중립포인트제 운영,2027,15,3,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,자동차 탄소중립포인트제 운영,2028,15,3,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,자동차 탄소중립포인트제 운영,2029,15,3,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,자동차 탄소중립포인트제 운영,2030,15,3,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,자동차 탄소중립포인트제 운영,2034,59,13,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,전기 승용차 및 이륜차 보급,2025,92,668,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,전기 승용차 및 이륜차 보급,2026,195,760,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,전기 승용차 및 이륜차 보급,2027,321,928,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,전기 승용차 및 이륜차 보급,2028,440,880,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,전기 승용차 및 이륜차 보급,2029,571,968,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,전기 승용차 및 이륜차 보급,2030,690,855,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,전기 승용차 및 이륜차 보급,2034,3931,3442,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,특별교통수단 구입비 지원(정성),2025,0,138,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,특별교통수단 구입비 지원(정성),2026,0,138,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,특별교통수단 구입비 지원(정성),2027,0,138,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,특별교통수단 구입비 지원(정성),2028,0,138,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,특별교통수단 구입비 지원(정성),2029,0,138,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,특별교통수단 구입비 지원(정성),2030,0,138,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,수송,특별교통수단 구입비 지원(정성),2034,0,552,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,전환,신재생에너지 건물 지원사업,2025,12,8,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,전환,신재생에너지 건물 지원사업,2026,25,8,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,전환,신재생에너지 건물 지원사업,2027,37,8,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,전환,신재생에너지 건물 지원사업,2028,49,8,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,전환,신재생에너지 건물 지원사업,2029,62,8,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,전환,신재생에너지 건물 지원사업,2030,74,8,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,전환,신재생에너지 건물 지원사업,2034,420,32,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,전환,신재생에너지 주택 지원사업,2025,159,184,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,전환,신재생에너지 주택 지원사업,2026,282,184,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,전환,신재생에너지 주택 지원사업,2027,405,184,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,전환,신재생에너지 주택 지원사업,2028,529,184,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,전환,신재생에너지 주택 지원사업,2029,652,184,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,전환,신재생에너지 주택 지원사업,2030,776,184,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,전환,신재생에너지 주택 지원사업,2034,4336,736,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,폐기물,1회용품 사용 저감 조례 제정(정성),2025,0,0,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,폐기물,1회용품 사용 저감 조례 제정(정성),2026,0,0,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,폐기물,1회용품 사용 저감 조례 제정(정성),2027,0,0,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,폐기물,1회용품 사용 저감 조례 제정(정성),2028,0,0,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,폐기물,1회용품 사용 저감 조례 제정(정성),2029,0,0,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,폐기물,1회용품 사용 저감 조례 제정(정성),2030,0,0,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,폐기물,1회용품 사용 저감 조례 제정(정성),2034,0,0,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,폐기물,고성군 생활자원회수센터 조성,2025,0,363,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,폐기물,고성군 생활자원회수센터 조성,2026,0,4637,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,폐기물,고성군 생활자원회수센터 조성,2027,0,0,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,폐기물,고성군 생활자원회수센터 조성,2028,0,0,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,폐기물,고성군 생활자원회수센터 조성,2029,0,0,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,폐기물,고성군 생활자원회수센터 조성,2030,0,0,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,폐기물,고성군 생활자원회수센터 조성,2034,0,0,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,폐기물,생화폐기물 감량 강화(정성),2025,0,0,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,폐기물,생화폐기물 감량 강화(정성),2026,0,0,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,폐기물,생화폐기물 감량 강화(정성),2027,0,0,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,폐기물,생화폐기물 감량 강화(정성),2028,0,0,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,폐기물,생화폐기물 감량 강화(정성),2029,0,0,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,폐기물,생화폐기물 감량 강화(정성),2030,0,0,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,폐기물,생화폐기물 감량 강화(정성),2034,0,0,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,폐기물,플라스틱 재활용률 제고 시책 추진,2025,0,0,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,폐기물,플라스틱 재활용률 제고 시책 추진,2026,0,0,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,폐기물,플라스틱 재활용률 제고 시책 추진,2027,0,0,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,폐기물,플라스틱 재활용률 제고 시책 추진,2028,0,0,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,폐기물,플라스틱 재활용률 제고 시책 추진,2029,0,0,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,폐기물,플라스틱 재활용률 제고 시책 추진,2030,0,0,,,,,,,,,,,,,,,,
경남,고성군,경남 고성군,폐기물,플라스틱 재활용률 제고 시책 추진,2034,0,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,LPG 소형저장탱크 보급,2025,9,400,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,LPG 소형저장탱크 보급,2026,14,400,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,LPG 소형저장탱크 보급,2027,19,400,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,LPG 소형저장탱크 보급,2028,24,400,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,LPG 소형저장탱크 보급,2029,29,400,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,LPG 소형저장탱크 보급,2030,33,400,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,LPG 소형저장탱크 보급,2034,53,1600,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,가정용 친환경 보일러 보급,2025,8128,179,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,가정용 친환경 보일러 보급,2026,8316,210,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,가정용 친환경 보일러 보급,2027,8508,216,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,가정용 친환경 보일러 보급,2028,8707,222,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,가정용 친환경 보일러 보급,2029,8910,228,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,가정용 친환경 보일러 보급,2030,9120,234,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,가정용 친환경 보일러 보급,2034,10009,996,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,건물 및 가정용 연료전지 발전 도입,2025,0,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,건물 및 가정용 연료전지 발전 도입,2026,0,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,건물 및 가정용 연료전지 발전 도입,2027,0,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,건물 및 가정용 연료전지 발전 도입,2028,0,13200,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,건물 및 가정용 연료전지 발전 도입,2029,1541,13200,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,건물 및 가정용 연료전지 발전 도입,2030,3083,13200,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,건물 및 가정용 연료전지 발전 도입,2034,4624,52800,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,공공건축물 그린리모델링,2025,368,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,공공건축물 그린리모델링,2026,368,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,공공건축물 그린리모델링,2027,368,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,공공건축물 그린리모델링,2028,368,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,공공건축물 그린리모델링,2029,368,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,공공건축물 그린리모델링,2030,368,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,공공건축물 그린리모델링,2034,368,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,공공건축물 제로에너지건축물(ZEB) 인증 강화,2025,756,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,공공건축물 제로에너지건축물(ZEB) 인증 강화,2026,1205,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,공공건축물 제로에너지건축물(ZEB) 인증 강화,2027,1256,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,공공건축물 제로에너지건축물(ZEB) 인증 강화,2028,1256,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,공공건축물 제로에너지건축물(ZEB) 인증 강화,2029,1256,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,공공건축물 제로에너지건축물(ZEB) 인증 강화,2030,1256,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,공공건축물 제로에너지건축물(ZEB) 인증 강화,2034,1256,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,공공부문 온실가스 목표관리제 추진,2025,1573,6693,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,공공부문 온실가스 목표관리제 추진,2026,1800,300,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,공공부문 온실가스 목표관리제 추진,2027,2079,300,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,공공부문 온실가스 목표관리제 추진,2028,2452,300,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,공공부문 온실가스 목표관리제 추진,2029,2907,300,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,공공부문 온실가스 목표관리제 추진,2030,3869,300,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,공공부문 온실가스 목표관리제 추진,2034,3869,1200,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,기후위기 취약계층·지역 지원사업(쿨루프),2025,171,300,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,기후위기 취약계층·지역 지원사업(쿨루프),2026,176,80,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,기후위기 취약계층·지역 지원사업(쿨루프),2027,184,100,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,기후위기 취약계층·지역 지원사업(쿨루프),2028,189,80,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,기후위기 취약계층·지역 지원사업(쿨루프),2029,194,80,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,기후위기 취약계층·지역 지원사업(쿨루프),2030,199,80,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,기후위기 취약계층·지역 지원사업(쿨루프),2034,220,320,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,도시가스 보급 확대,2025,6430,555,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,도시가스 보급 확대,2026,6448,555,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,도시가스 보급 확대,2027,6466,555,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,도시가스 보급 확대,2028,6484,555,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,도시가스 보급 확대,2029,6502,555,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,도시가스 보급 확대,2030,6520,555,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,도시가스 보급 확대,2034,6592,2220,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,맑은물순환센터 고효율 시설 교체,2025,2791,1517,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,맑은물순환센터 고효율 시설 교체,2026,3033,339,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,맑은물순환센터 고효율 시설 교체,2027,3275,339,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,맑은물순환센터 고효율 시설 교체,2028,3517,339,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,맑은물순환센터 고효율 시설 교체,2029,3759,339,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,맑은물순환센터 고효율 시설 교체,2030,4001,339,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,맑은물순환센터 고효율 시설 교체,2034,4969,1356,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,목재펠릿 보일러 보급,2025,105,8,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,목재펠릿 보일러 보급,2026,117,8,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,목재펠릿 보일러 보급,2027,130,8,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,목재펠릿 보일러 보급,2028,142,8,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,목재펠릿 보일러 보급,2029,154,8,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,목재펠릿 보일러 보급,2030,167,8,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,목재펠릿 보일러 보급,2034,216,32,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,수요자원 거래시장 참여 활성화,2025,41,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,수요자원 거래시장 참여 활성화,2026,41,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,수요자원 거래시장 참여 활성화,2027,41,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,수요자원 거래시장 참여 활성화,2028,41,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,수요자원 거래시장 참여 활성화,2029,41,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,수요자원 거래시장 참여 활성화,2030,51,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,수요자원 거래시장 참여 활성화,2034,51,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,승강기 회생제동장치 설치 지원,2025,225,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,승강기 회생제동장치 설치 지원,2026,225,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,승강기 회생제동장치 설치 지원,2027,225,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,승강기 회생제동장치 설치 지원,2028,225,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,승강기 회생제동장치 설치 지원,2029,225,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,승강기 회생제동장치 설치 지원,2030,225,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,승강기 회생제동장치 설치 지원,2034,225,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,시가지 LED 가로등 교체,2025,1736,600,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,시가지 LED 가로등 교체,2026,1998,600,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,시가지 LED 가로등 교체,2027,2260,600,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,시가지 LED 가로등 교체,2028,2260,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,시가지 LED 가로등 교체,2029,2260,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,시가지 LED 가로등 교체,2030,2260,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,시가지 LED 가로등 교체,2034,2260,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,취약계층 및 복지시설 LED 조명 교체,2025,302,92,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,취약계층 및 복지시설 LED 조명 교체,2026,326,92,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,취약계층 및 복지시설 LED 조명 교체,2027,350,92,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,취약계층 및 복지시설 LED 조명 교체,2028,374,92,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,취약계층 및 복지시설 LED 조명 교체,2029,398,92,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,취약계층 및 복지시설 LED 조명 교체,2030,422,92,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,취약계층 및 복지시설 LED 조명 교체,2034,518,368,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,탄소중립포인트제(에너지) 참여 확대,2025,5029,410,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,탄소중립포인트제(에너지) 참여 확대,2026,5136,479,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,탄소중립포인트제(에너지) 참여 확대,2027,5243,479,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,탄소중립포인트제(에너지) 참여 확대,2028,5350,479,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,탄소중립포인트제(에너지) 참여 확대,2029,5457,500,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,탄소중립포인트제(에너지) 참여 확대,2030,5564,500,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,건물,탄소중립포인트제(에너지) 참여 확대,2034,5832,2000,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,농축산,가축분뇨 공공처리시설 현대화 및 증설,2025,6577,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,농축산,가축분뇨 공공처리시설 현대화 및 증설,2026,6577,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,농축산,가축분뇨 공공처리시설 현대화 및 증설,2027,6577,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,농축산,가축분뇨 공공처리시설 현대화 및 증설,2028,6577,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,농축산,가축분뇨 공공처리시설 현대화 및 증설,2029,6577,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,농축산,가축분뇨 공공처리시설 현대화 및 증설,2030,6577,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,농축산,가축분뇨 공공처리시설 현대화 및 증설,2034,6577,0,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,농축산,로컬푸드 활성화,2025,39,888,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,농축산,로컬푸드 활성화,2026,39,278,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,농축산,로컬푸드 활성화,2027,39,278,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,농축산,로컬푸드 활성화,2028,39,278,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,농축산,로컬푸드 활성화,2029,39,278,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,농축산,로컬푸드 활성화,2030,39,278,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,농축산,로컬푸드 활성화,2034,39,1112,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,농축산,영농부산물 안전처리 지원,2025,219,105,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,농축산,영농부산물 안전처리 지원,2026,233,105,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,농축산,영농부산물 안전처리 지원,2027,247,105,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,농축산,영농부산물 안전처리 지원,2028,247,105,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,농축산,영농부산물 안전처리 지원,2029,247,105,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,농축산,영농부산물 안전처리 지원,2030,247,105,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,농축산,영농부산물 안전처리 지원,2034,247,420,,,,,,,,,,,,,,,,
경남,김해시,경남 김해시,농축산,완효성 비료 사용 고품질 김해쌀 생산 지원,2025,470,1228,,,,,,,,,,,,,,,,
