광역,지역명,광역_지역명,구분,사업명,연도,온실가스 감축량(톤),예산(백만원),,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,지방세 전자고지서 발행,2030,1,0,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,지방세 전자고지서 발행,2034,4,0,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,친환경 위생매립(준호기성 매립),2025,0,0,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,친환경 위생매립(준호기성 매립),2026,531,0,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,친환경 위생매립(준호기성 매립),2027,531,0,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,친환경 위생매립(준호기성 매립),2028,531,0,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,친환경 위생매립(준호기성 매립),2029,375,0,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,친환경 위생매립(준호기성 매립),2030,375,0,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,친환경 위생매립(준호기성 매립),2034,1500,0,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,폐자원(전지류) 재활용 사업,2025,1270,580,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,폐자원(전지류) 재활용 사업,2026,258,420,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,폐자원(전지류) 재활용 사업,2027,258,420,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,폐자원(전지류) 재활용 사업,2028,258,420,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,폐자원(전지류) 재활용 사업,2029,258,420,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,폐자원(전지류) 재활용 사업,2030,258,420,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,폐자원(전지류) 재활용 사업,2034,1033,1680,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,폐자원(종이팩) 재활용 사업,2025,0,0,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,폐자원(종이팩) 재활용 사업,2026,0,0,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,폐자원(종이팩) 재활용 사업,2027,0,0,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,폐자원(종이팩) 재활용 사업,2028,0,0,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,폐자원(종이팩) 재활용 사업,2029,0,0,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,폐자원(종이팩) 재활용 사업,2030,0,0,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,폐자원(종이팩) 재활용 사업,2034,0,0,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,폐자원(투명페트병) 재활용 사업,2025,0,0,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,폐자원(투명페트병) 재활용 사업,2026,0,0,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,폐자원(투명페트병) 재활용 사업,2027,0,0,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,폐자원(투명페트병) 재활용 사업,2028,0,0,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,폐자원(투명페트병) 재활용 사업,2029,0,0,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,폐자원(투명페트병) 재활용 사업,2030,0,0,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,폐자원(투명페트병) 재활용 사업,2034,0,0,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,현수막 업사이클링 사업 추진,2025,13,1,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,현수막 업사이클링 사업 추진,2026,2,1,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,현수막 업사이클링 사업 추진,2027,2,1,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,현수막 업사이클링 사업 추진,2028,2,1,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,현수막 업사이클링 사업 추진,2029,2,1,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,현수막 업사이클링 사업 추진,2030,2,1,,,,,,,,,,,,,,,,,
인천,남동구,남동구,폐기물,현수막 업사이클링 사업 추진,2034,8,4,,,,,,,,,,,,,,,,,
인천,남동구,남동구,흡수원,기후대응 도시숲 조성,2025,142,2000,,,,,,,,,,,,,,,,,
인천,남동구,남동구,흡수원,기후대응 도시숲 조성,2026,169,2000,,,,,,,,,,,,,,,,,
인천,남동구,남동구,흡수원,기후대응 도시숲 조성,2027,211,2000,,,,,,,,,,,,,,,,,
인천,남동구,남동구,흡수원,기후대응 도시숲 조성,2028,238,2000,,,,,,,,,,,,,,,,,
인천,남동구,남동구,흡수원,기후대응 도시숲 조성,2029,265,2000,,,,,,,,,,,,,,,,,
인천,남동구,남동구,흡수원,기후대응 도시숲 조성,2030,291,2000,,,,,,,,,,,,,,,,,
인천,남동구,남동구,흡수원,기후대응 도시숲 조성,2034,1431,8000,,,,,,,,,,,,,,,,,
인천,남동구,남동구,흡수원,도시바람길숲 조성,2025,0,0,,,,,,,,,,,,,,,,,
인천,남동구,남동구,흡수원,도시바람길숲 조성,2026,0,1400,,,,,,,,,,,,,,,,,
인천,남동구,남동구,흡수원,도시바람길숲 조성,2027,0,2300,,,,,,,,,,,,,,,,,
인천,남동구,남동구,흡수원,도시바람길숲 조성,2028,0,1000,,,,,,,,,,,,,,,,,
인천,남동구,남동구,흡수원,도시바람길숲 조성,2029,0,1000,,,,,,,,,,,,,,,,,
인천,남동구,남동구,흡수원,도시바람길숲 조성,2030,0,1000,,,,,,,,,,,,,,,,,
인천,남동구,남동구,흡수원,도시바람길숲 조성,2034,0,4000,,,,,,,,,,,,,,,,,
인천,남동구,남동구,흡수원,만수천 생태하천 복원사업(수목 식재),2025,0,2000,,,,,,,,,,,,,,,,,
인천,남동구,남동구,흡수원,만수천 생태하천 복원사업(수목 식재),2026,0,0,,,,,,,,,,,,,,,,,
인천,남동구,남동구,흡수원,만수천 생태하천 복원사업(수목 식재),2027,0,10000,,,,,,,,,,,,,,,,,
인천,남동구,남동구,흡수원,만수천 생태하천 복원사업(수목 식재),2028,0,18000,,,,,,,,,,,,,,,,,
인천,남동구,남동구,흡수원,만수천 생태하천 복원사업(수목 식재),2029,0,18000,,,,,,,,,,,,,,,,,
인천,남동구,남동구,흡수원,만수천 생태하천 복원사업(수목 식재),2030,0,0,,,,,,,,,,,,,,,,,
인천,남동구,남동구,흡수원,만수천 생태하천 복원사업(수목 식재),2034,0,0,,,,,,,,,,,,,,,,,
인천,남동구,남동구,흡수원,숲가꾸기,2025,0,38,,,,,,,,,,,,,,,,,
인천,남동구,남동구,흡수원,숲가꾸기,2026,0,38,,,,,,,,,,,,,,,,,
인천,남동구,남동구,흡수원,숲가꾸기,2027,0,38,,,,,,,,,,,,,,,,,
인천,남동구,남동구,흡수원,숲가꾸기,2028,0,38,,,,,,,,,,,,,,,,,
인천,남동구,남동구,흡수원,숲가꾸기,2029,0,38,,,,,,,,,,,,,,,,,
인천,남동구,남동구,흡수원,숲가꾸기,2030,0,38,,,,,,,,,,,,,,,,,
인천,남동구,남동구,흡수원,숲가꾸기,2034,0,152,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,가로등 조명 LED 교체,2025,35,100,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,가로등 조명 LED 교체,2026,35,100,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,가로등 조명 LED 교체,2027,35,100,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,가로등 조명 LED 교체,2028,35,100,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,가로등 조명 LED 교체,2029,35,100,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,가로등 조명 LED 교체,2030,35,0,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,가로등 조명 LED 교체,2034,140,0,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,그린 리모델링,2025,44,800,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,그린 리모델링,2026,44,800,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,그린 리모델링,2027,44,800,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,그린 리모델링,2028,44,800,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,그린 리모델링,2029,44,800,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,그린 리모델링,2030,44,0,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,그린 리모델링,2034,175,0,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,기후취약계층 가정 내 LED 조명교체,2025,42,32,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,기후취약계층 가정 내 LED 조명교체,2026,42,32,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,기후취약계층 가정 내 LED 조명교체,2027,42,32,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,기후취약계층 가정 내 LED 조명교체,2028,42,32,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,기후취약계층 가정 내 LED 조명교체,2029,42,32,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,기후취약계층 가정 내 LED 조명교체,2030,42,0,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,기후취약계층 가정 내 LED 조명교체,2034,168,0,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,노후주택 조명 LED 교체,2025,156,117,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,노후주택 조명 LED 교체,2026,156,117,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,노후주택 조명 LED 교체,2027,156,117,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,노후주택 조명 LED 교체,2028,156,117,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,노후주택 조명 LED 교체,2029,156,117,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,노후주택 조명 LED 교체,2030,156,0,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,노후주택 조명 LED 교체,2034,624,0,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,대기전력 저감제품 보급,2025,149,3,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,대기전력 저감제품 보급,2026,149,3,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,대기전력 저감제품 보급,2027,149,3,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,대기전력 저감제품 보급,2028,149,3,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,대기전력 저감제품 보급,2029,149,3,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,대기전력 저감제품 보급,2030,149,0,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,대기전력 저감제품 보급,2034,595,0,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,상업시설 LED 간판 교체,2025,145,46,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,상업시설 LED 간판 교체,2026,145,46,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,상업시설 LED 간판 교체,2027,145,46,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,상업시설 LED 간판 교체,2028,145,46,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,상업시설 LED 간판 교체,2029,145,46,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,상업시설 LED 간판 교체,2030,145,0,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,상업시설 LED 간판 교체,2034,580,0,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,상업시설 에너지 사용 실태조사,2025,0,10,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,상업시설 에너지 사용 실태조사,2026,0,0,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,상업시설 에너지 사용 실태조사,2027,0,10,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,상업시설 에너지 사용 실태조사,2028,0,0,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,상업시설 에너지 사용 실태조사,2029,0,10,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,상업시설 에너지 사용 실태조사,2030,0,0,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,상업시설 에너지 사용 실태조사,2034,0,0,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,옥상녹화 사업,2025,25,30,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,옥상녹화 사업,2026,25,30,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,옥상녹화 사업,2027,25,30,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,옥상녹화 사업,2028,25,30,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,옥상녹화 사업,2029,25,30,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,옥상녹화 사업,2030,38,0,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,옥상녹화 사업,2034,152,0,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,제로 에너지 빌딩,2025,0,0,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,제로 에너지 빌딩,2026,0,0,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,제로 에너지 빌딩,2027,228,400,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,제로 에너지 빌딩,2028,228,400,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,제로 에너지 빌딩,2029,456,800,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,제로 에너지 빌딩,2030,456,0,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,제로 에너지 빌딩,2034,2281,0,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,쿨루프 사업,2025,3,30,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,쿨루프 사업,2026,3,30,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,쿨루프 사업,2027,3,30,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,쿨루프 사업,2028,3,30,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,쿨루프 사업,2029,3,30,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,쿨루프 사업,2030,5,0,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,쿨루프 사업,2034,20,0,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,탄소포인트제 참여 가구 확대,2025,268,13,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,탄소포인트제 참여 가구 확대,2026,535,25,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,탄소포인트제 참여 가구 확대,2027,803,38,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,탄소포인트제 참여 가구 확대,2028,1070,50,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,탄소포인트제 참여 가구 확대,2029,1338,63,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,탄소포인트제 참여 가구 확대,2030,1338,0,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,탄소포인트제 참여 가구 확대,2034,6955,0,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,환경표지 인증 보일러 교체,2025,214,160,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,환경표지 인증 보일러 교체,2026,214,160,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,환경표지 인증 보일러 교체,2027,214,160,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,환경표지 인증 보일러 교체,2028,214,160,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,환경표지 인증 보일러 교체,2029,214,160,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,환경표지 인증 보일러 교체,2030,214,0,,,,,,,,,,,,,,,,,
인천,동구,동구,건물,환경표지 인증 보일러 교체,2034,858,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,경유 버스 전기버스 전환 지원,2025,439,30,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,경유 버스 전기버스 전환 지원,2026,439,30,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,경유 버스 전기버스 전환 지원,2027,439,30,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,경유 버스 전기버스 전환 지원,2028,439,30,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,경유 버스 전기버스 전환 지원,2029,439,30,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,경유 버스 전기버스 전환 지원,2030,439,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,경유 버스 전기버스 전환 지원,2034,1756,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,경유 자동차 전기차 전환 지원,2025,1133,96,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,경유 자동차 전기차 전환 지원,2026,1133,96,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,경유 자동차 전기차 전환 지원,2027,1133,96,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,경유 자동차 전기차 전환 지원,2028,1133,96,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,경유 자동차 전기차 전환 지원,2029,1133,96,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,경유 자동차 전기차 전환 지원,2030,1133,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,경유 자동차 전기차 전환 지원,2034,4531,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,수소차 보급 확산,2025,14,15,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,수소차 보급 확산,2026,14,15,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,수소차 보급 확산,2027,14,15,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,수소차 보급 확산,2028,14,15,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,수소차 보급 확산,2029,14,15,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,수소차 보급 확산,2030,14,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,수소차 보급 확산,2034,55,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,승용차 요일제 확대 운영,2025,593,5,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,승용차 요일제 확대 운영,2026,593,5,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,승용차 요일제 확대 운영,2027,1483,5,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,승용차 요일제 확대 운영,2028,1483,5,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,승용차 요일제 확대 운영,2029,2076,5,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,승용차 요일제 확대 운영,2030,2076,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,승용차 요일제 확대 운영,2034,13050,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,자동차 탄소 포인트제 실천,2025,43,20,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,자동차 탄소 포인트제 실천,2026,43,20,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,자동차 탄소 포인트제 실천,2027,85,50,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,자동차 탄소 포인트제 실천,2028,85,50,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,자동차 탄소 포인트제 실천,2029,128,70,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,자동차 탄소 포인트제 실천,2030,128,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,자동차 탄소 포인트제 실천,2034,680,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,전기차 보급 확산,2025,146,75,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,전기차 보급 확산,2026,146,75,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,전기차 보급 확산,2027,146,75,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,전기차 보급 확산,2028,146,75,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,전기차 보급 확산,2029,146,75,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,전기차 보급 확산,2030,146,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,전기차 보급 확산,2034,582,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,제로 에너지 빌딩,2034,456,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,차량 공유 문화 확산,2025,558,10,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,차량 공유 문화 확산,2026,558,10,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,차량 공유 문화 확산,2027,1395,10,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,차량 공유 문화 확산,2028,1395,10,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,차량 공유 문화 확산,2029,1953,10,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,차량 공유 문화 확산,2030,1953,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,차량 공유 문화 확산,2034,12276,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,친환경 교통수단 이용 활성화,2025,575,10,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,친환경 교통수단 이용 활성화,2026,575,10,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,친환경 교통수단 이용 활성화,2027,1150,10,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,친환경 교통수단 이용 활성화,2028,1150,10,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,친환경 교통수단 이용 활성화,2029,1917,10,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,친환경 교통수단 이용 활성화,2030,1917,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,친환경 교통수단 이용 활성화,2034,9585,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,친환경 운전문화 확산(버스),2025,600,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,친환경 운전문화 확산(버스),2026,1500,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,친환경 운전문화 확산(버스),2027,1500,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,친환경 운전문화 확산(버스),2028,2100,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,친환경 운전문화 확산(버스),2029,2100,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,친환경 운전문화 확산(버스),2030,3000,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,친환경 운전문화 확산(버스),2034,18000,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,친환경 운전문화 확산(승용차),2025,1133,10,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,친환경 운전문화 확산(승용차),2026,1133,10,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,친환경 운전문화 확산(승용차),2027,1133,10,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,친환경 운전문화 확산(승용차),2028,1133,10,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,친환경 운전문화 확산(승용차),2029,1133,10,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,친환경 운전문화 확산(승용차),2030,1133,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,친환경 운전문화 확산(승용차),2034,4531,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,친환경 운전문화 확산(화물차),2025,36,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,친환경 운전문화 확산(화물차),2026,36,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,친환경 운전문화 확산(화물차),2027,71,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,친환경 운전문화 확산(화물차),2028,71,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,친환경 운전문화 확산(화물차),2029,107,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,친환경 운전문화 확산(화물차),2030,107,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,친환경 운전문화 확산(화물차),2034,568,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,하이브리드차 보급 확산,2025,87,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,하이브리드차 보급 확산,2026,87,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,하이브리드차 보급 확산,2027,87,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,하이브리드차 보급 확산,2028,87,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,하이브리드차 보급 확산,2029,87,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,하이브리드차 보급 확산,2030,87,0,,,,,,,,,,,,,,,,,
인천,동구,동구,수송,하이브리드차 보급 확산,2034,346,0,,,,,,,,,,,,,,,,,
인천,동구,동구,전환,미니태양광 설치 지원사업,2025,40,200,,,,,,,,,,,,,,,,,
인천,동구,동구,전환,미니태양광 설치 지원사업,2026,40,200,,,,,,,,,,,,,,,,,
인천,동구,동구,전환,미니태양광 설치 지원사업,2027,40,200,,,,,,,,,,,,,,,,,
인천,동구,동구,전환,미니태양광 설치 지원사업,2028,40,200,,,,,,,,,,,,,,,,,
인천,동구,동구,전환,미니태양광 설치 지원사업,2029,40,200,,,,,,,,,,,,,,,,,
인천,동구,동구,전환,미니태양광 설치 지원사업,2030,40,0,,,,,,,,,,,,,,,,,
인천,동구,동구,전환,미니태양광 설치 지원사업,2034,161,0,,,,,,,,,,,,,,,,,
인천,동구,동구,폐기물,RFID 종량기 보급,2025,53,13,,,,,,,,,,,,,,,,,
인천,동구,동구,폐기물,RFID 종량기 보급,2026,106,26,,,,,,,,,,,,,,,,,
인천,동구,동구,폐기물,RFID 종량기 보급,2027,159,39,,,,,,,,,,,,,,,,,
인천,동구,동구,폐기물,RFID 종량기 보급,2028,212,52,,,,,,,,,,,,,,,,,
인천,동구,동구,폐기물,RFID 종량기 보급,2029,266,65,,,,,,,,,,,,,,,,,
인천,동구,동구,폐기물,RFID 종량기 보급,2030,372,0,,,,,,,,,,,,,,,,,
인천,동구,동구,폐기물,RFID 종량기 보급,2034,1912,0,,,,,,,,,,,,,,,,,
인천,동구,동구,폐기물,가정용 음식물류 폐기물 감량기기 보급 지원,2025,6,25,,,,,,,,,,,,,,,,,
인천,동구,동구,폐기물,가정용 음식물류 폐기물 감량기기 보급 지원,2026,12,50,,,,,,,,,,,,,,,,,
인천,동구,동구,폐기물,가정용 음식물류 폐기물 감량기기 보급 지원,2027,24,100,,,,,,,,,,,,,,,,,
인천,동구,동구,폐기물,가정용 음식물류 폐기물 감량기기 보급 지원,2028,24,100,,,,,,,,,,,,,,,,,
인천,동구,동구,폐기물,가정용 음식물류 폐기물 감량기기 보급 지원,2029,36,150,,,,,,,,,,,,,,,,,
인천,동구,동구,폐기물,가정용 음식물류 폐기물 감량기기 보급 지원,2030,36,0,,,,,,,,,,,,,,,,,
인천,동구,동구,폐기물,가정용 음식물류 폐기물 감량기기 보급 지원,2034,169,0,,,,,,,,,,,,,,,,,
인천,동구,동구,폐기물,생활 쓰레기(폐기물) 감량사업,2025,9,700,,,,,,,,,,,,,,,,,
인천,동구,동구,폐기물,생활 쓰레기(폐기물) 감량사업,2026,9,700,,,,,,,,,,,,,,,,,
인천,동구,동구,폐기물,생활 쓰레기(폐기물) 감량사업,2027,13,800,,,,,,,,,,,,,,,,,
인천,동구,동구,폐기물,생활 쓰레기(폐기물) 감량사업,2028,13,800,,,,,,,,,,,,,,,,,
인천,동구,동구,폐기물,생활 쓰레기(폐기물) 감량사업,2029,17,900,,,,,,,,,,,,,,,,,
인천,동구,동구,폐기물,생활 쓰레기(폐기물) 감량사업,2030,17,0,,,,,,,,,,,,,,,,,
인천,동구,동구,폐기물,생활 쓰레기(폐기물) 감량사업,2034,86,0,,,,,,,,,,,,,,,,,
인천,동구,동구,폐기물,일회용 플라스틱 컵 사용 자제,2025,117,5,,,,,,,,,,,,,,,,,
인천,동구,동구,폐기물,일회용 플라스틱 컵 사용 자제,2026,234,5,,,,,,,,,,,,,,,,,
인천,동구,동구,폐기물,일회용 플라스틱 컵 사용 자제,2027,234,5,,,,,,,,,,,,,,,,,
인천,동구,동구,폐기물,일회용 플라스틱 컵 사용 자제,2028,468,5,,,,,,,,,,,,,,,,,
인천,동구,동구,폐기물,일회용 플라스틱 컵 사용 자제,2029,468,5,,,,,,,,,,,,,,,,,
