광역,지역명,광역_지역명,구분,사업명,연도,온실가스 감축량(톤),예산(백만원),,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,대기전력 차단기 보급,2026,238,70,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,대기전력 차단기 보급,2027,714,140,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,대기전력 차단기 보급,2028,1191,140,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,대기전력 차단기 보급,2029,1786,175,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,대기전력 차단기 보급,2030,3500,210,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,대기전력 차단기 보급,2034,7500,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,사랑의 햇빛에너지보조사업,2025,17,41,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,사랑의 햇빛에너지보조사업,2026,35,81,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,사랑의 햇빛에너지보조사업,2027,52,81,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,사랑의 햇빛에너지보조사업,2028,69,81,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,사랑의 햇빛에너지보조사업,2029,95,122,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,사랑의 햇빛에너지보조사업,2030,121,122,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,사랑의 햇빛에너지보조사업,2034,121,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,상업용 건물 에너지관리시스템(BEMS) 보급,2025,313,13,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,상업용 건물 에너지관리시스템(BEMS) 보급,2026,627,13,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,상업용 건물 에너지관리시스템(BEMS) 보급,2027,1567,40,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,상업용 건물 에너지관리시스템(BEMS) 보급,2028,3135,67,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,상업용 건물 에너지관리시스템(BEMS) 보급,2029,4702,67,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,상업용 건물 에너지관리시스템(BEMS) 보급,2030,9837,133,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,상업용 건물 에너지관리시스템(BEMS) 보급,2034,17837,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,시민가상 발전소 보급,2025,43,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,시민가상 발전소 보급,2026,104,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,시민가상 발전소 보급,2027,164,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,시민가상 발전소 보급,2028,234,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,시민가상 발전소 보급,2029,303,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,시민가상 발전소 보급,2030,390,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,시민가상 발전소 보급,2034,390,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,에너지 자립형 도로시설 설치,2025,33,561,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,에너지 자립형 도로시설 설치,2026,99,1122,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,에너지 자립형 도로시설 설치,2027,265,2806,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,에너지 자립형 도로시설 설치,2028,431,2806,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,에너지 자립형 도로시설 설치,2029,696,4490,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,에너지 자립형 도로시설 설치,2030,1027,5612,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,에너지 자립형 도로시설 설치,2034,2021,16836,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,에너지 자립형 스마트 그늘막 설치,2025,0,7,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,에너지 자립형 스마트 그늘막 설치,2026,0,7,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,에너지 자립형 스마트 그늘막 설치,2027,0,7,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,에너지 자립형 스마트 그늘막 설치,2028,0,7,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,에너지 자립형 스마트 그늘막 설치,2029,0,7,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,에너지 자립형 스마트 그늘막 설치,2030,0,7,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,에너지 자립형 스마트 그늘막 설치,2034,0,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,온실가스 진단·컨설팅,2025,3,10,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,온실가스 진단·컨설팅,2026,4,10,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,온실가스 진단·컨설팅,2027,6,10,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,온실가스 진단·컨설팅,2028,7,10,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,온실가스 진단·컨설팅,2029,8,10,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,온실가스 진단·컨설팅,2030,10,10,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,온실가스 진단·컨설팅,2034,0,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,저녹스 보일러 보급 확대,2025,1567,702,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,저녹스 보일러 보급 확대,2026,2319,351,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,저녹스 보일러 보급 확대,2027,3071,351,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,저녹스 보일러 보급 확대,2028,3823,351,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,저녹스 보일러 보급 확대,2029,4575,351,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,저녹스 보일러 보급 확대,2030,6327,351,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,저녹스 보일러 보급 확대,2034,10327,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,저소득층 에너지바우처 지원,2025,0,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,저소득층 에너지바우처 지원,2026,0,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,저소득층 에너지바우처 지원,2027,0,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,저소득층 에너지바우처 지원,2028,0,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,저소득층 에너지바우처 지원,2029,0,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,저소득층 에너지바우처 지원,2030,0,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,저소득층 에너지바우처 지원,2034,0,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,주거용 건물 에너지관리시스템(HEMS) 보급,2025,121,5,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,주거용 건물 에너지관리시스템(HEMS) 보급,2026,242,5,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,주거용 건물 에너지관리시스템(HEMS) 보급,2027,363,5,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,주거용 건물 에너지관리시스템(HEMS) 보급,2028,485,5,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,주거용 건물 에너지관리시스템(HEMS) 보급,2029,606,5,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,주거용 건물 에너지관리시스템(HEMS) 보급,2030,1711,26,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,주거용 건물 에너지관리시스템(HEMS) 보급,2034,3711,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,취약계층 주거환경개선 사업,2025,28,50,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,취약계층 주거환경개선 사업,2026,41,500,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,취약계층 주거환경개선 사업,2027,60,50,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,취약계층 주거환경개선 사업,2028,86,50,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,취약계층 주거환경개선 사업,2029,119,50,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,취약계층 주거환경개선 사업,2030,158,50,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,취약계층 주거환경개선 사업,2034,380,200,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,쿨루프 확대,2025,0,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,쿨루프 확대,2026,551,2423,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,쿨루프 확대,2027,1378,3635,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,쿨루프 확대,2028,2204,3635,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,쿨루프 확대,2029,4133,8481,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,쿨루프 확대,2030,8888,12116,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,쿨루프 확대,2034,16888,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,탄소중립포인트(에너지 분야)운영 및 확대,2025,2350,212,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,탄소중립포인트(에너지 분야)운영 및 확대,2026,2585,212,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,탄소중립포인트(에너지 분야)운영 및 확대,2027,2820,423,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,탄소중립포인트(에너지 분야)운영 및 확대,2028,3055,423,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,탄소중립포인트(에너지 분야)운영 및 확대,2029,3290,423,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,탄소중립포인트(에너지 분야)운영 및 확대,2030,4700,423,,,,,,,,,,,,,,,,
울산,동구,울산 동구,건물,탄소중립포인트(에너지 분야)운영 및 확대,2034,0,1058,,,,,,,,,,,,,,,,
울산,동구,울산 동구,농축산,도시농업 육성 지원,2025,21,18,,,,,,,,,,,,,,,,
울산,동구,울산 동구,농축산,도시농업 육성 지원,2026,32,18,,,,,,,,,,,,,,,,
울산,동구,울산 동구,농축산,도시농업 육성 지원,2027,43,18,,,,,,,,,,,,,,,,
울산,동구,울산 동구,농축산,도시농업 육성 지원,2028,54,18,,,,,,,,,,,,,,,,
울산,동구,울산 동구,농축산,도시농업 육성 지원,2029,64,18,,,,,,,,,,,,,,,,
울산,동구,울산 동구,농축산,도시농업 육성 지원,2030,75,18,,,,,,,,,,,,,,,,
울산,동구,울산 동구,농축산,도시농업 육성 지원,2034,118,18,,,,,,,,,,,,,,,,
울산,동구,울산 동구,농축산,로컬푸드 활성화,2025,0,28,,,,,,,,,,,,,,,,
울산,동구,울산 동구,농축산,로컬푸드 활성화,2026,0,28,,,,,,,,,,,,,,,,
울산,동구,울산 동구,농축산,로컬푸드 활성화,2027,0,28,,,,,,,,,,,,,,,,
울산,동구,울산 동구,농축산,로컬푸드 활성화,2028,0,28,,,,,,,,,,,,,,,,
울산,동구,울산 동구,농축산,로컬푸드 활성화,2029,0,28,,,,,,,,,,,,,,,,
울산,동구,울산 동구,농축산,로컬푸드 활성화,2030,0,28,,,,,,,,,,,,,,,,
울산,동구,울산 동구,농축산,로컬푸드 활성화,2034,0,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,농축산,친환경 유기질 비료 지원,2025,0,900,,,,,,,,,,,,,,,,
울산,동구,울산 동구,농축산,친환경 유기질 비료 지원,2026,0,900,,,,,,,,,,,,,,,,
울산,동구,울산 동구,농축산,친환경 유기질 비료 지원,2027,0,900,,,,,,,,,,,,,,,,
울산,동구,울산 동구,농축산,친환경 유기질 비료 지원,2028,0,900,,,,,,,,,,,,,,,,
울산,동구,울산 동구,농축산,친환경 유기질 비료 지원,2029,0,900,,,,,,,,,,,,,,,,
울산,동구,울산 동구,농축산,친환경 유기질 비료 지원,2030,0,900,,,,,,,,,,,,,,,,
울산,동구,울산 동구,농축산,친환경 유기질 비료 지원,2034,0,3600,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,공공기관 저탄소차량 100% 도입,2025,21,126,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,공공기관 저탄소차량 100% 도입,2026,27,189,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,공공기관 저탄소차량 100% 도입,2027,33,252,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,공공기관 저탄소차량 100% 도입,2028,38,189,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,공공기관 저탄소차량 100% 도입,2029,43,189,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,공공기관 저탄소차량 100% 도입,2030,48,189,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,공공기관 저탄소차량 100% 도입,2034,67,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,공유(공영) 자전거 운영,2025,7,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,공유(공영) 자전거 운영,2026,14,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,공유(공영) 자전거 운영,2027,21,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,공유(공영) 자전거 운영,2028,27,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,공유(공영) 자전거 운영,2029,34,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,공유(공영) 자전거 운영,2030,41,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,공유(공영) 자전거 운영,2034,68,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,안전하고 효율적인 공용차량 관리,2025,67,253,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,안전하고 효율적인 공용차량 관리,2026,99,252,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,안전하고 효율적인 공용차량 관리,2027,132,251,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,안전하고 효율적인 공용차량 관리,2028,164,240,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,안전하고 효율적인 공용차량 관리,2029,195,238,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,안전하고 효율적인 공용차량 관리,2030,225,235,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,안전하고 효율적인 공용차량 관리,2034,342,908,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,자동차 탄소포인트제 확대,2025,229,110,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,자동차 탄소포인트제 확대,2026,344,110,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,자동차 탄소포인트제 확대,2027,459,110,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,자동차 탄소포인트제 확대,2028,574,110,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,자동차 탄소포인트제 확대,2029,688,110,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,자동차 탄소포인트제 확대,2030,879,184,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,자동차 탄소포인트제 확대,2034,879,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,자전거 이용 친화시설 조성,2025,9,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,자전거 이용 친화시설 조성,2026,27,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,자전거 이용 친화시설 조성,2027,53,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,자전거 이용 친화시설 조성,2028,89,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,자전거 이용 친화시설 조성,2029,133,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,자전거 이용 친화시설 조성,2030,186,1573,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,자전거 이용 친화시설 조성,2034,487,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,전기이륜차 구매 지원 사업,2025,65,50,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,전기이륜차 구매 지원 사업,2026,195,50,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,전기이륜차 구매 지원 사업,2027,390,50,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,전기이륜차 구매 지원 사업,2028,650,50,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,전기이륜차 구매 지원 사업,2029,975,50,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,전기이륜차 구매 지원 사업,2030,1560,200,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,전기이륜차 구매 지원 사업,2034,3901,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,차량 공회전제한 및 배출가스 단속,2025,2911,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,차량 공회전제한 및 배출가스 단속,2026,3326,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,차량 공회전제한 및 배출가스 단속,2027,3742,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,차량 공회전제한 및 배출가스 단속,2028,4158,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,차량 공회전제한 및 배출가스 단속,2029,4574,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,차량 공회전제한 및 배출가스 단속,2030,4990,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,차량 공회전제한 및 배출가스 단속,2034,6653,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,친환경 운전문화확산,2025,1206,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,친환경 운전문화확산,2026,2411,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,친환경 운전문화확산,2027,4823,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,친환경 운전문화확산,2028,7234,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,친환경 운전문화확산,2029,9645,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,친환경 운전문화확산,2030,14057,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,수송,친환경 운전문화확산,2034,22057,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,전환,노후주택 지붕 태양광 전환,2025,66,70,,,,,,,,,,,,,,,,
울산,동구,울산 동구,전환,노후주택 지붕 태양광 전환,2026,174,70,,,,,,,,,,,,,,,,
울산,동구,울산 동구,전환,노후주택 지붕 태양광 전환,2027,371,140,,,,,,,,,,,,,,,,
울산,동구,울산 동구,전환,노후주택 지붕 태양광 전환,2028,700,210,,,,,,,,,,,,,,,,
울산,동구,울산 동구,전환,노후주택 지붕 태양광 전환,2029,1200,281,,,,,,,,,,,,,,,,
울산,동구,울산 동구,전환,노후주택 지붕 태양광 전환,2030,2199,561,,,,,,,,,,,,,,,,
울산,동구,울산 동구,전환,노후주택 지붕 태양광 전환,2034,6193,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,전환,신재생에너지 융복합지원사업,2025,464,200,,,,,,,,,,,,,,,,
울산,동구,울산 동구,전환,신재생에너지 융복합지원사업,2026,929,200,,,,,,,,,,,,,,,,
울산,동구,울산 동구,전환,신재생에너지 융복합지원사업,2027,1393,400,,,,,,,,,,,,,,,,
울산,동구,울산 동구,전환,신재생에너지 융복합지원사업,2028,2101,400,,,,,,,,,,,,,,,,
울산,동구,울산 동구,전환,신재생에너지 융복합지원사업,2029,3065,600,,,,,,,,,,,,,,,,
울산,동구,울산 동구,전환,신재생에너지 융복합지원사업,2030,6029,1200,,,,,,,,,,,,,,,,
울산,동구,울산 동구,전환,신재생에너지 융복합지원사업,2034,14029,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,전환,신재생에너지 주택지원 그린홈 사업,2025,135,168,,,,,,,,,,,,,,,,
울산,동구,울산 동구,전환,신재생에너지 주택지원 그린홈 사업,2026,270,336,,,,,,,,,,,,,,,,
울산,동구,울산 동구,전환,신재생에너지 주택지원 그린홈 사업,2027,405,336,,,,,,,,,,,,,,,,
울산,동구,울산 동구,전환,신재생에너지 주택지원 그린홈 사업,2028,540,336,,,,,,,,,,,,,,,,
울산,동구,울산 동구,전환,신재생에너지 주택지원 그린홈 사업,2029,743,504,,,,,,,,,,,,,,,,
울산,동구,울산 동구,전환,신재생에너지 주택지원 그린홈 사업,2030,945,504,,,,,,,,,,,,,,,,
울산,동구,울산 동구,전환,신재생에너지 주택지원 그린홈 사업,2034,1553,1513,,,,,,,,,,,,,,,,
울산,동구,울산 동구,전환,울산형 주택 태양광 보급사업,2025,68,84,,,,,,,,,,,,,,,,
울산,동구,울산 동구,전환,울산형 주택 태양광 보급사업,2026,135,168,,,,,,,,,,,,,,,,
울산,동구,울산 동구,전환,울산형 주택 태양광 보급사업,2027,203,168,,,,,,,,,,,,,,,,
울산,동구,울산 동구,전환,울산형 주택 태양광 보급사업,2028,270,168,,,,,,,,,,,,,,,,
울산,동구,울산 동구,전환,울산형 주택 태양광 보급사업,2029,371,252,,,,,,,,,,,,,,,,
울산,동구,울산 동구,전환,울산형 주택 태양광 보급사업,2030,473,252,,,,,,,,,,,,,,,,
울산,동구,울산 동구,전환,울산형 주택 태양광 보급사업,2034,473,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,건설폐기물 재활용 강화,2025,0,8,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,건설폐기물 재활용 강화,2026,0,8,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,건설폐기물 재활용 강화,2027,0,8,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,건설폐기물 재활용 강화,2028,0,8,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,건설폐기물 재활용 강화,2029,0,8,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,건설폐기물 재활용 강화,2030,0,8,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,건설폐기물 재활용 강화,2034,0,8,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,관광지 제로플라스틱 사업,2025,0,2,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,관광지 제로플라스틱 사업,2026,0,2,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,관광지 제로플라스틱 사업,2027,0,2,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,관광지 제로플라스틱 사업,2028,0,2,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,관광지 제로플라스틱 사업,2029,0,2,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,관광지 제로플라스틱 사업,2030,0,2,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,관광지 제로플라스틱 사업,2034,0,2,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,사업장폐기물 억제 및 유지관리,2025,0,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,사업장폐기물 억제 및 유지관리,2026,0,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,사업장폐기물 억제 및 유지관리,2027,0,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,사업장폐기물 억제 및 유지관리,2028,0,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,사업장폐기물 억제 및 유지관리,2029,0,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,사업장폐기물 억제 및 유지관리,2030,0,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,사업장폐기물 억제 및 유지관리,2034,0,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,생활폐기물 감축 및 재활용 확대,2025,2637,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,생활폐기물 감축 및 재활용 확대,2026,3955,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,생활폐기물 감축 및 재활용 확대,2027,5273,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,생활폐기물 감축 및 재활용 확대,2028,6591,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,생활폐기물 감축 및 재활용 확대,2029,7910,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,생활폐기물 감축 및 재활용 확대,2030,15182,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,생활폐기물 감축 및 재활용 확대,2034,23182,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,음식물류폐기물 감량 및 발생 억제,2025,916,83,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,음식물류폐기물 감량 및 발생 억제,2026,1603,83,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,음식물류폐기물 감량 및 발생 억제,2027,2519,110,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,음식물류폐기물 감량 및 발생 억제,2028,3664,110,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,음식물류폐기물 감량 및 발생 억제,2029,5038,166,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,음식물류폐기물 감량 및 발생 억제,2030,6869,221,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,음식물류폐기물 감량 및 발생 억제,2034,6869,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,일회용품 없는 자원순환 청사 만들기,2025,0,1,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,일회용품 없는 자원순환 청사 만들기,2026,0,1,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,일회용품 없는 자원순환 청사 만들기,2027,0,1,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,일회용품 없는 자원순환 청사 만들기,2028,0,1,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,일회용품 없는 자원순환 청사 만들기,2029,0,1,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,일회용품 없는 자원순환 청사 만들기,2030,0,1,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,일회용품 없는 자원순환 청사 만들기,2034,0,4,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,자원순환 환경마을 구축,2025,0,28,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,자원순환 환경마을 구축,2026,0,28,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,자원순환 환경마을 구축,2027,0,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,자원순환 환경마을 구축,2028,0,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,자원순환 환경마을 구축,2029,0,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,자원순환 환경마을 구축,2030,0,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,자원순환 환경마을 구축,2034,0,0,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,재활용 문화 확산 및 수거체계 개선,2025,0,2,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,재활용 문화 확산 및 수거체계 개선,2026,0,3,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,재활용 문화 확산 및 수거체계 개선,2027,0,3,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,재활용 문화 확산 및 수거체계 개선,2028,0,3,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,재활용 문화 확산 및 수거체계 개선,2029,0,3,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,재활용 문화 확산 및 수거체계 개선,2030,0,3,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,재활용 문화 확산 및 수거체계 개선,2034,0,3,,,,,,,,,,,,,,,,
울산,동구,울산 동구,폐기물,제로웨이스트상점 확대 지원,2025,0,0,,,,,,,,,,,,,,,,
