광역,지역명,광역_지역명,구분,사업명,연도,온실가스 감축량(톤),예산(백만원),,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,다겹보온커튼 설치 지원(오이),2026,35,55,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,다겹보온커튼 설치 지원(오이),2027,35,55,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,다겹보온커튼 설치 지원(오이),2028,35,55,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,다겹보온커튼 설치 지원(오이),2029,35,55,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,다겹보온커튼 설치 지원(오이),2030,35,55,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,다겹보온커튼 설치 지원(오이),2034,140,220,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,다겹보온커튼 설치 지원(토마토),2025,10,55,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,다겹보온커튼 설치 지원(토마토),2026,10,55,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,다겹보온커튼 설치 지원(토마토),2027,10,55,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,다겹보온커튼 설치 지원(토마토),2028,10,55,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,다겹보온커튼 설치 지원(토마토),2029,10,55,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,다겹보온커튼 설치 지원(토마토),2030,10,55,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,다겹보온커튼 설치 지원(토마토),2034,40,220,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,다겹보온커튼 설치 지원(파프리카),2025,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,다겹보온커튼 설치 지원(파프리카),2026,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,다겹보온커튼 설치 지원(파프리카),2027,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,다겹보온커튼 설치 지원(파프리카),2028,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,다겹보온커튼 설치 지원(파프리카),2029,0,0,,,,,,,,,,,,,,,,,,
