광역,지역명,구분,사업명,온실가스감축량_합계_톤,예산_합계_백만원
강원,강릉시,건물,가로등 에너지효율화 사업,1040.0,200.0
강원,강릉시,건물,단독주택 도시가스 보급확대,2070.0,4800.0
강원,강릉시,건물,목재펠릿 보일러 보급,500.0,160.0
강원,강릉시,건물,읍면동 가로·보안등 조도개선 사업,1040.0,200.0
강원,강릉시,건물,저녹스 보일러 보급,160.0,0.0
강원,강릉시,건물,취약계층 에너지 복지사업,180.0,0.0
강원,강릉시,건물,탄소포인트제 운영,30156.0,1794.0
강원,고성군,건물,가정용 저녹스보일러 보급사업,326.0,30.0
강원,고성군,건물,신재생에너지 융복합사업,29.0,9670.0
강원,고성군,건물,신재생에너지 주택지원사업,11.0,2879.0
강원,고성군,건물,취약계층 에너지 복지사업,4002.0,100.0
강원,고성군,건물,탄소제로 시범마을 조성계획 수립,0.0,2965.0
강원,고성군,건물,탄소포인트제 및 자동차 탄소포인트제 추친·관리,0.0,148.0
강원,동해시,건물,가정용 친환경 보일러 교체사업,2346.0,120.0
강원,동해시,건물,건축물 제로에너지화 추진,3335.0,0.0
강원,동해시,건물,공공건축물 태양광 발전사업,6180.0,0.0
강원,동해시,건물,공동주택 미니태양광 보급사업,10.0,0.0
강원,동해시,건물,노후 건축물 그린리모델링 사업,210.0,0.0
강원,동해시,건물,도시가스 공급 확대,7300.0,0.0
강원,동해시,건물,도시재생사업 내 태양광 설치 사업,378.0,4381.0
강원,동해시,건물,목재펠릿 연소기 공급,1327.0,60.0
강원,동해시,건물,승강기 회생제동장치 (전력생산장치) 설치,140.0,0.0
강원,동해시,건물,신재생에너지 융복합 지원사업(지열),4630.0,0.0
강원,동해시,건물,신재생에너지 융복합 지원사업(태양광),42111.0,31541.0
강원,동해시,건물,신재생에너지 융복합 지원사업(태양열),1230.0,0.0
강원,동해시,건물,신재생에너지 주택지원사업,13164.0,447.0
강원,동해시,건물,에너지 절약 운동 추진,0.0,46.0
강원,동해시,건물,우리집 전기저금통 사업 확대,160.0,158.0
강원,동해시,건물,저소득층 LED 조명 교체사업,530.0,0.0
강원,동해시,건물,지방상수도 현대화사업,9660.0,75600.0
강원,동해시,건물,탄소포인트제 운영,2360.0,362.0
강원,동해시,건물,태양광 조명 설치(버스승강장),0.0,0.0
강원,삼척시,건물,LED 간판 개선 사업,11.0,250.0
강원,삼척시,건물,노후 도로조명 개량공사(LED 조명 교체),68.0,1680.0
강원,삼척시,건물,녹색건축물 조성 보조금 지원사업 추진(그린리모델링),150.0,15000.0
강원,삼척시,건물,녹색제품 구매 활성화 추진,0.0,19200.0
강원,삼척시,건물,덕풍계곡 힐링타운,740.0,0.0
강원,삼척시,건물,도시가스 공급 확대,2771.0,2711.0
강원,삼척시,건물,목재 펠릿보일러 지원사업,6297.0,210.0
강원,삼척시,건물,비산업 부문 온실가스 진단·컨설팅,0.0,0.0
강원,삼척시,건물,빗물재이용시설,0.0,0.0
강원,삼척시,건물,신재생에너지 보급(가정신재생에너지 지원사업),3938.0,5282.0
강원,삼척시,건물,에코마일리지(탄소중립포인트제 가입),86.0,186.0
강원,삼척시,건물,일과중 냉난방기 30분 운휴,0.0,0.0
강원,삼척시,건물,취약계층 고효율 LED조명 교체 지원,172.0,108.0
강원,삼척시,건물,취약계층 에너지 효율화 사업 지원,13868.0,572.0
강원,삼척시,건물,친환경 보일러 확대 보급,141.0,10.0
강원,삼척시,건물,행정복지센터 제로에너지 빌딩 신축,203000.0,9500.0
강원,속초시,건물,가스열펌프(GHP) 배출가스 저감장치 부착지원사업,0.0,163.0
강원,속초시,건물,가정용 저녹스보일러 보급사업,556.0,1182.0
강원,속초시,건물,경로당 환경개선 및 확충,0.0,10115.0
강원,속초시,건물,도로조명시설 정비사업(가로등),70.0,3465.0
강원,속초시,건물,비산업부문 온실가스 진단컨설팅,0.0,310.0
강원,속초시,건물,온실가스 에너지 목표관리제,0.0,350.0
강원,속초시,건물,저소득층 고령가구 가스안전시설(타이머 콕) 보급,0.0,30.0
강원,속초시,건물,제로에너지 건물 구축,87630.0,19775.0
강원,속초시,건물,취약계층 에너지복지,111.0,2824.0
강원,속초시,건물,친환경 주차공간 솔라파크 조성,16042.0,50000.0
강원,속초시,건물,탄소중립 포인트제 운영,542.0,618.0
강원,양구군,건물,(저소득층)LED등기구교체,530.0,180.0
강원,양구군,건물,벽면녹화,4.0,50.0
강원,양구군,건물,저소득층 LPG용기 사용가구 시설개선사업,0.0,25.0
강원,양구군,건물,저소득층 노후 전기시설 개선사업,0.0,20.0
강원,양구군,건물,탄소포인트제 운영(수도),1409.0,50.0
강원,양구군,건물,탄소포인트제 운영(전력),0.0,0.0
강원,양양군,건물,신재생에너지 융복합 지원사업(지열),1371.0,0.0
강원,양양군,건물,신재생에너지 융복합 지원사업(태양광),2350.0,8700.0
강원,양양군,건물,신재생에너지 융복합 지원사업(태양열),350.0,0.0
강원,양양군,건물,신재생에너지 주택지원사업(지열),219.0,0.0
강원,양양군,건물,신재생에너지 주택지원사업(태양광),1091.0,720.0
강원,양양군,건물,양양군 도시가스 공급배관 지원사업,270.0,5285.0
강원,양양군,건물,취약계층 에너지개선 지원사업,0.0,50.0
강원,영월군,건물,도시가스 공급 및 LPG 소형 저장탱크 지원사업 (1),0.0,2180.0
강원,영월군,건물,도시가스 공급 및 LPG 소형 저장탱크 지원사업 (2),4103.0,2426.0
강원,영월군,건물,친환경에너지센터 운영 및 활성화 추진,0.0,477.0
강원,영월군,건물,탄소중립 융복합 지원단지 조성사업,0.0,4345.0
강원,원주시,건물,가정용 친환경보일러 설치 지원,344.0,384.0
강원,원주시,건물,도로조명 설치 및 유지보수,263.0,37500.0
강원,원주시,건물,도시가스 공급지원,450.0,15000.0
강원,원주시,건물,목재펠릿보일러 보급,430.8,510.0
강원,원주시,건물,탄소중립포인트 에너지 운영,92322.6,3150.0
강원,인제군,건물,저소득층 에너지효율개선,470.0,1000.0
강원,인제군,건물,취약계층 전력효율 향상,160.0,265.0
강원,인제군,건물,탄소포인트제 운영,430.0,80.0
강원,정선군,건물,도시가스 공급시설 설치비 지원,276.0,500.0
강원,정선군,건물,마을단위 LPG 소영저장탱크 보급사업,165.0,2000.0
강원,정선군,건물,목재팰릿보일러 보급,1666.0,130.0
강원,정선군,건물,우리집전기저금통 구축사업,149.0,45.0
강원,정선군,건물,취약계층 에너지 복지사업(LED 등 교체),128.0,59.0
강원,정선군,건물,취약계층 에너지 복지사업(도시가스 공급확대),82.0,1130.0
강원,정선군,건물,탄소포인트제 가입가구 인센티브 제공,558.0,110.0
강원,철원군,건물,주택용 목재펠릿 보일러 보급,620.0,260.0
강원,철원군,건물,탄소포인트제운영(가구),1240.0,195.0
강원,춘천시,건물,가정용 저녹스보일러 설치 지원,2450.0,210.0
강원,춘천시,건물,공공건축물 그린리모델링,758.0,7997.0
강원,춘천시,건물,소양에너지페이사업,0.0,2060.0
강원,춘천시,건물,우리집 전기저금통 보급,0.0,700.0
강원,춘천시,건물,탄소포인트제 운영,210.0,620.0
강원,태백시,건물,가정용 친환경 보일러 보급,18.0,15.0
강원,태백시,건물,그린커튼 조성,0.0,10.0
강원,태백시,건물,도시가스 공급망 구축,83.0,2099.0
강원,태백시,건물,우리집 전기저금통 사업,149.0,20.0
강원,태백시,건물,취약계층 에너지복지 사업(LED 조명교체),40.0,150.0
강원,태백시,건물,취약계층 에너지복지 사업(전기시설 개선),54.0,10.0
강원,태백시,건물,탄소중립포인트 인센티브 지급,641.0,60.0
강원,평창군,건물,공공건축물 그린리모델링 사업,20.0,5.0
강원,평창군,건물,도시가스 공급사업,447.0,41627.0
강원,평창군,건물,탄소중립 포인트제(에너지)운영,5220.0,60.0
강원,홍천군,건물,가정용 저녹스 보일러 보급,215.0,30.0
강원,홍천군,건물,노후 전기시설 개선사업,0.0,10.0
강원,홍천군,건물,도시가스 공급확대,151.0,1020.0
강원,홍천군,건물,취약계층 LED 교체사업,89.0,30.0
강원,홍천군,건물,탄소포인트제 운영(LNG),908.0,40.0
강원,홍천군,건물,탄소포인트제 운영(수도),0.0,0.0
강원,홍천군,건물,탄소포인트제 운영(전력),0.0,0.0
강원,화천군,건물,LPG배관망 구축사업 마을단위,505.0,8565.0
강원,화천군,건물,일과 중 냉난방기 1시간 운휴(난방),0.0,0.0
강원,화천군,건물,일과 중 냉난방기 1시간 운휴(냉방),0.0,0.0
강원,화천군,건물,저소득층 에너지 생활환경 개선사업(백열등),139.0,150.0
강원,화천군,건물,저소득층 에너지 생활환경 개선사업(형광등),36.0,150.0
강원,화천군,건물,점심시간 컴퓨터 끄기,0.0,0.0
강원,화천군,건물,탄소중립 포인트제(에너지분야)운영,0.0,30.0
강원,횡성군,건물,목재펠릿보일러·난로 지원사업,4518.0,245.0
강원,횡성군,건물,신재생에너지융복합지원사업,6.0,22500.0
강원,횡성군,건물,신재생에너지주택지원사업,0.0,2688.0
강원,횡성군,건물,탄소중립포인트운영,6105.0,200.0
경기,가평군,건물,가로등 LED 교체,227.0,1443.0
경기,가평군,건물,가스열펌프(GHP) 냉난방기 개조 지원,0.0,483.0
경기,가평군,건물,가정용 저녹스 보일러 설치 지원,81.0,99.0
경기,가평군,건물,경기도 기후행동 기회소득 운영 (道 기본계획 세부과제),0.0,35.0
경기,가평군,건물,공영주차장 RE101 (道 기본계획 세부과제),0.0,0.0
경기,가평군,건물,공영주차장 RE102 (道 기본계획 세부과제),0.0,0.0
경기,가평군,건물,공영주차장 RE103 (道 기본계획 세부과제),0.0,0.0
경기,가평군,건물,공영주차장 RE104 (道 기본계획 세부과제),0.0,0.0
경기,가평군,건물,공영주차장 RE105 (道 기본계획 세부과제),0.0,0.0
경기,가평군,건물,공영주차장 RE109 (道 기본계획 세부과제),0.0,0.0
경기,가평군,건물,도시가스 공급확대,87.0,688.0
경기,가평군,건물,사회복지시설 온실가스 감축 캠페인,0.0,0.0
경기,가평군,건물,상동천 사계절 황톳길 에너지공원 조성 (RE101 하천공원),0.0,0.0
경기,가평군,건물,상동천 사계절 황톳길 에너지공원 조성 (RE105 하천공원),0.0,0.0
경기,가평군,건물,소규모 사업장 방지시설 설치 지원,0.0,1085.0
경기,가평군,건물,저탄소 건축자재 사용권고,0.0,0.0
경기,가평군,건물,"지역영상미디어센터 고단열,고기밀 유리/샤시 도입",3.0,950.0
경기,가평군,건물,청평면 종합복지회관 건립공사(ZEB등급별),114.0,0.0
경기,가평군,건물,취약가구·시설 차열페인트 도장지원 사업,14.0,350.0
경기,가평군,건물,탄소중립·기후행동 홍보영상 공모전,0.0,3.0
경기,가평군,건물,탄소중립포인트제 에너지 분야 운영,477.0,252.0
경기,가평군,건물,하수처리장 에너지자립,278.0,870.0
경기,고양시,건물,가스열펌프 냉난방기 개조지원사업,24.0,1400.0
경기,고양시,건물,가정용 저녹스 보일러 보급사업,3780.0,266.0
경기,고양시,건물,공공시설 LED 보급,51.0,280.0
경기,고양시,건물,공공주택 ZEB 보급 확대,1400.0,0.0
경기,고양시,건물,그린커튼 조성사업,26.0,414.0
경기,고양시,건물,노후 공공건축물 그린리모델링,93.0,501.0
경기,고양시,건물,"노후 민간, 공공임대건축물 그린리모델링",522.0,1095.0
경기,고양시,건물,도시가스 배관망 지원사업,51.0,0.0
경기,고양시,건물,"도시재생에너지 뉴딜사업
 (녹색건축인증)",0.0,0.0
경기,고양시,건물,민간공동주택 ZEB 인증 의무화,0.0,0.0
경기,고양시,건물,빗물 재이용 시설,348.0,0.0
경기,고양시,건물,수요반응 시스템(DR) 구축,845.0,0.0
경기,고양시,건물,승강기 회생제동장치 지원사업,0.0,0.0
경기,고양시,건물,신축 공공건축물 ZEB 확대,529.0,132.0
경기,고양시,건물,에너지자립마을 조성,2685.0,2039.0
경기,고양시,건물,옥상녹화 조성사업,235.0,630.0
경기,고양시,건물,유출지하수 활용사업 ,609.0,186.0
경기,고양시,건물,저소득층 에너지효율 개선사업,26.0,1200.0
경기,고양시,건물,중수도 이용확대 ,0.0,2400.0
경기,고양시,건물,참여형 녹색생활 실천,1062.0,0.0
경기,고양시,건물,취약계층 에너지복지 지원사업(LED),120.0,771.0
경기,고양시,건물,탄소중립포인트제(건물),0.0,2541.0
경기,과천시,건물,건물 스마트 에너지관리시스템 도입 확대(BEMS),2441.0,0.0
경기,과천시,건물,건물 스마트 에너지관리시스템 도입 확대(스마트에너지관리),0.0,0.0
경기,과천시,건물,공공건축물 재생에너지 랜드마크 조성 BIPV,0.0,0.0
경기,과천시,건물,공공건축물 재생에너지 랜드마크 조성 PV,2220.0,1589.0
경기,과천시,건물,공공기관 재생에너지 확대(사회복지시설 재생에너지 확대),65.0,32.0
경기,과천시,건물,공공부문 에너지효율개선(온실가스 목표관리제),1630.0,0.0
경기,과천시,건물,노후 공공건축물 그린리모델링,168.0,0.0
경기,과천시,건물,도로 고효율 등 개선 및 교체(LED 조명 교체),1329.0,0.0
경기,과천시,건물,민간건축물 그린 리모델링 지원(주택 패시브 리모델링 지원사업),95.0,250.0
경기,과천시,건물,민간건축물 에너지 효율개선 (가정용 저녹스보일러 보급 지원),2259.0,32.0
경기,과천시,건물,민간건축물 에너지 효율개선 (승강기 자가발전장치 설치 지원),23.0,8.0
경기,과천시,건물,민간건축물 에너지 효율개선 (취약계층 에너지복지사업(LED 교체)),12.0,15.0
경기,과천시,건물,신축 공공 공동주택 ZEB 확대(3등급),0.0,0.0
경기,과천시,건물,신축 공공 공동주택 ZEB 확대(4등급),0.0,0.0
경기,과천시,건물,신축 공공 공동주택 ZEB 확대(5등급),3805.0,0.0
경기,과천시,건물,신축 공공건축물 ZEB 확대(3등급),0.0,0.0
경기,과천시,건물,신축 공공건축물 ZEB 확대(4등급),0.0,0.0
경기,과천시,건물,신축 공공건축물 ZEB 확대(5등급),4408.0,0.0
경기,과천시,건물,신축 민간건축물 ZEB 확대(5등급),0.0,0.0
경기,과천시,건물,"옥상 차열, 단열 페인트 시공",40.0,129.0
경기,과천시,건물,주거 취약계층 집 수리 사업(햇살하우징 등 연계),107.0,25.0
경기,과천시,건물,찾아가는 온실가스 컨설팅,0.0,105.0
경기,과천시,건물,탄소중립포인트(에너지) 운영 확대,77.0,350.0
경기,광명시,건물,공공건축물 그린리모델링,36.0,0.0
경기,광명시,건물,공공건축물 에너지 통합 관리시스템(BEMS) 구축,311.0,300.0
경기,광명시,건물,공공기관 LED 조명등 교체,14.0,0.0
경기,광명시,건물,광명시 건물 에너지 정보 플랫폼 운영,0.0,288.0
경기,광명시,건물,광명시 집수리 사업(그린 집수리),93.0,2950.0
경기,광명시,건물,노후 가로등 LED 조명 교체,260.0,1900.0
경기,광명시,건물,"녹색건축 사전검토 및 제로에너지건축물 조성(비주거용, 3등급)",82.0,0.0
경기,광명시,건물,"녹색건축 사전검토 및 제로에너지건축물 조성(비주거용, 4등급)",657.0,0.0
경기,광명시,건물,"녹색건축 사전검토 및 제로에너지건축물 조성(비주거용, 5등급)",102.0,0.0
경기,광명시,건물,민간 노후 건물 그린 리모델링(30년 이상),0.0,0.0
경기,광명시,건물,벙커C유 사용 공동주택의 연료 전환,0.0,0.0
경기,광명시,건물,보안등 유지보수 및 LED 조명 교체,0.0,1150.0
경기,광명시,건물,소상공인 LED 조명교체 지원,140.0,0.0
경기,광명시,건물,시민주도형 에너지전환 사업(에너지협동조합),613.0,1390.0
경기,광명시,건물,주거용 건물 제로에너지건축물 조성,0.0,0.0
경기,광명시,건물,주택 패시브 리모델링 지원사업,49.0,1000.0
경기,광명시,건물,취약계층 LED 조명기구 교체,26.0,343.0
경기,광명시,건물,친환경 수열에너지 도입 추진,0.0,0.0
경기,광주시,건물,공공부문 온실가스 목표관리제,0.0,0.0
경기,광주시,건물,기존 건축물 그린리모델링 사업,565.0,0.0
경기,광주시,건물,신규 건축물 ZEB 확대,0.0,0.0
경기,광주시,건물,친환경보일러(저녹스) 보급사업,0.0,392.0
경기,광주시,건물,탄소중립 포인트제(에너지) 운영,5151.0,780.0
경기,구리시,건물,"가로등,보안등 유지 관리",1884.0,4200.0
경기,구리시,건물,경기 더드림 재생 사업 추진,966.0,800.0
경기,구리시,건물,공공건물 제로에너지빌딩(ZEB) 인증 확대,1079.0,0.0
경기,구리시,건물,교문1동 행정복지센터 건립 제로에너지빌딩(ZEB 4등급),245.0,0.0
경기,구리시,건물,기후변화 취약계층 지원사업(쿨루프),18.0,1500.0
경기,구리시,건물,"물 재이용시설(빗물,중수도) 설치사업",0.0,0.0
경기,구리시,건물,불끄기 캠페인(어스아워),94.0,0.0
경기,구리시,건물,소규모 노후주택 집수리 지원사업,126.0,213.0
경기,구리시,건물,수택2동 행정복지센터 및 공용주차장 건립 제로에너지 빌딩(ZEB 4등급),868.0,0.0
경기,구리시,건물,시민과 함께하는 온실가스 감축 사업(탄소포인트제 가입),0.0,432.0
경기,구리시,건물,인창 주공단지 리모델링 적극 지원,2991.0,0.0
경기,구리시,건물,취약계층 에너지 복지 향상(LED 조명 교체),34.0,300.0
경기,구리시,건물,친환경 저녹스 보일러 보급 사업,0.0,1230.0
경기,군포시,건물,가정용 저녹스 보일러 보급,0.0,150.0
경기,군포시,건물,노후 공공건축물 그린 리모델링,256.0,160.0
경기,군포시,건물,노후 아파트 그린 리모델링,0.0,600.0
경기,군포시,건물,노후 아파트 재건축 사업,0.0,0.0
경기,군포시,건물,도로조명 정비 및 유지관리,271.0,1250.0
경기,군포시,건물,민간 제로에너지 건축물 확대,500.0,0.0
경기,군포시,건물,소규모 공동주택 보조사업 쿨루프 지원,84.0,540.0
경기,군포시,건물,소상공인 경영환경 개선사업,25.0,25.0
경기,군포시,건물,시민참여형 에너지자립 선도사업,938.0,872.0
경기,군포시,건물,에너지 진단 및 시설개선 원스톱 지원,119.0,0.0
경기,군포시,건물,취약계층 에너지복지,248.0,285.0
경기,군포시,건물,탄소포인트제 운영(가스),1597.0,0.0
경기,군포시,건물,탄소포인트제 운영(수도),174.0,0.0
경기,군포시,건물,탄소포인트제 운영(전기),0.0,125.0
경기,군포시,건물,햇빛발전소 사업,3697.0,2450.0
경기,군포시,건물,햇살 하우징 사업,192.0,150.0
경기,김포시,건물,가정용 친환경 보일러 보급 지원,626.0,368.0
경기,김포시,건물,경기 선도사업을 통한 신·재생에너지 설치,0.0,0.0
경기,김포시,건물,공공건축물 그린리모델링,60.0,3810.0
경기,김포시,건물,공공건축물 제로에너지 빌딩 확대 (4등급),112.0,0.0
경기,김포시,건물,공공건축물 제로에너지 빌딩 확대 (5등급),12.0,0.0
경기,김포시,건물,노후공동주택 주거환경 개선 등 지원(LED등 교체),300.0,75.0
경기,김포시,건물,노후공동주택 주거환경 개선 등 지원(에너지 효율개선),0.0,685.0
경기,김포시,건물,노후관로통합 정비,0.0,350.0
경기,김포시,건물,단독주택 집수리 지원(에너지 효율 개선),0.0,300.0
경기,김포시,건물,단독주택 집수리 지원(주거약자),9.0,1368.0
경기,김포시,건물,도로 가로등 및 보안등의 LED등 교체,521.0,1750.0
경기,김포시,건물,도시가스 미공급 지역 배관망 구축,87.0,1932.0
경기,김포시,건물,목재펠릿보일러 보급 지원,242.0,55.0
경기,김포시,건물,에너지 절약형 LED 간판 개선,12.0,500.0
경기,김포시,건물,탄소중립 포인트(에너지) 운영,0.0,259.0
경기,남양주시,건물,경기 태양광 발전 지자체별 할당량,689189.0,0.0
경기,남양주시,건물,공공부문 온실가스 목표 관리제,19288.0,0.0
경기,남양주시,건물,노후 가로·보안등 교체,13978.0,1200.0
경기,남양주시,건물,도민참여형 에너지자립 선도사업,32549.0,0.0
경기,남양주시,건물,도시 1가구 1발전소 (미니태양광),2049.0,0.0
경기,남양주시,건물,신축 건축물 ZEB 확대,157929.0,0.0
경기,남양주시,건물,왕숙2 중심 수소도시 조성사업,844.0,49500.0
경기,남양주시,건물,자전거도로 노후 조명교체,1957.0,1200.0
경기,남양주시,건물,지방도 LED 가로등 설치,434.0,1200.0
경기,남양주시,건물,지하차도 노후 등기구 교체,7553.0,1200.0
경기,남양주시,건물,취약지 가로·보안등 교체,6786.0,1200.0
경기,남양주시,건물,친화경보일러 확대 보급 사업,101804.0,993.0
경기,남양주시,건물,친환경 간판교체,230.0,2500.0
경기,남양주시,건물,탄소포인트제 가입 확대,15634.0,780.0
경기,동두천시,건물,가로⋅보안등 설치 및 유지관리,946.0,4410.0
경기,동두천시,건물,가정용 저녹스 보일러 보급 확대,0.0,141.0
경기,동두천시,건물,공공 제로에너지 건물 확대 및 그린리모델링 지원,1437.0,0.0
경기,동두천시,건물,공공기관 온실가스 목표관리제 강화,0.0,0.0
경기,동두천시,건물,도시가스 배관망 지원,1054.0,1240.0
경기,동두천시,건물,도시재생뉴딜 연계 그린리모델링 활성화,185.0,84.0
경기,동두천시,건물,소규모 사업장 방지시설 설치 지원,3434.0,70.0
경기,동두천시,건물,저소득층 에너지바우처 지원,0.0,3566.0
경기,동두천시,건물,저소득층 에너지효율 개선사업,1053.0,3045.0
경기,동두천시,건물,취약계층 에너지 복지사업,2342.0,112.0
경기,동두천시,건물,탄소중립포인트 (에너지 분야) 운영 및 확대,2675.0,91.0
경기,부천시,건물,3기 신도시 제로에너지 단지 조성,0.0,0.0
경기,부천시,건물,가정용 친환경보일러 보급사업,603.0,210.0
경기,부천시,건물,개발행위에 따른 탄소흡수원 훼손 대응,0.0,0.0
경기,부천시,건물,건물 옥상· 벽면 녹화 추진,36.0,1000.0
경기,부천시,건물,고효율 LED 도로조명 시설 교체,987.0,4750.0
경기,부천시,건물,공공건축물 그린 리모델링,21.0,750.0
경기,부천시,건물,공공청사 에너지 절감사업 (난방기기 운휴),1993.0,0.0
경기,부천시,건물,공공청사 에너지 절감사업 (냉방기기 운휴),2473.0,0.0
경기,부천시,건물,도시가스 공급 확대,0.0,0.0
경기,부천시,건물,민간건축물 그린 리모델링 지원,0.0,0.0
경기,부천시,건물,부천형 탄소 중립 마일리지 시범사업 추진,0.0,390.0
경기,부천시,건물,시민주도형 신재생에너지 전환 사업,732.0,1188.0
경기,부천시,건물,신재생에너지 융·복합지원사업 (태양광),1667.0,4200.0
경기,부천시,건물,신재생에너지 융·복합지원사업 (태양열),35.0,800.0
경기,부천시,건물,신축 공공건물 제로에너지 건물 조성(ZEB 3등급),66.0,0.0
경기,부천시,건물,신축 공공건물 제로에너지 건물 조성(ZEB 5등급),203.0,0.0
경기,부천시,건물,신축 공공건물 제로에너지 건물 조성(ZEB4등급),95.0,0.0
경기,부천시,건물,에너지 절약형 LED 간판 개선사업,19.0,625.0
경기,부천시,건물,유휴공간 신재생에너지 설치 확대,0.0,0.0
경기,부천시,건물,저소득층·사회복지시설 LED 교체 지원,42.0,230.0
경기,부천시,건물,전기에너지 저장장치(ESS) 설치·관리,0.0,0.0
경기,부천시,건물,전력 수요관리 (수요반응) 참여 확대,68.0,0.0
경기,부천시,건물,주거환경 개선사업,504.0,1450.0
경기,부천시,건물,주택형 태양광 보급 지원,512.0,1130.0
경기,부천시,건물,취약가구 차열페인트 도장 지원,21.0,150.0
경기,부천시,건물,탄소중립 실천 아파트 경진 대회 추진,0.0,70.0
경기,부천시,건물,탄소중립포인트 에너지 운영 (상업시설),20.0,0.0
경기,부천시,건물,탄소중립포인트 에너지 운영(개인),525.0,756.0
경기,성남시,건물,가로등/보안등 LED 교체(분당구청),0.0,0.0
경기,성남시,건물,가로등/보안등 LED 교체(수정구청),0.0,5278.0
경기,성남시,건물,가로등/보안등 LED 교체(중원구청),0.0,3350.0
경기,성남시,건물,가스열펌프(GHP) 냉난방기 개조지원,0.0,206.0
경기,성남시,건물,가정용 저녹스보일러 설치사업,0.0,311.0
경기,성남시,건물,공공건물 신재생 에너지 설치(연료전지),0.0,0.0
경기,성남시,건물,공공건물 제로에저니빌딩(ZEB) 인증 확대(4등급 사업면적),542.0,0.0
경기,성남시,건물,공공건물 제로에저니빌딩(ZEB) 인증 확대(기업인증 실적),0.0,0.0
경기,성남시,건물,공공건물 제로에저니빌딩(ZEB) 인증 확대(기인증 실적),0.0,0.0
경기,성남시,건물,공공건축물 그린리모델링(그린 리모델링 면적),1090.0,0.0
경기,성남시,건물,공공청사 에너지효율화(BEMS 활용 면적),1435.0,1083.0
경기,성남시,건물,국공립 어린이집 그린리모델링,1064.0,0.0
경기,성남시,건물,그린커튼 조성사업,14.0,0.0
경기,성남시,건물,녹색건축물 조성 지원,713.0,1400.0
경기,성남시,건물,분당구 공원 LED 등 교체(공원과),1093.0,700.0
경기,성남시,건물,빗물재이용시설 설치,47.0,0.0
경기,성남시,건물,상수도 누수관 정비 사업,150.0,0.0
경기,성남시,건물,승강기 자가발전 장치 도입,0.0,1300.0
경기,성남시,건물,옥상녹화사업,182.0,0.0
경기,성남시,건물,옥외광고 간판조명 LED화,2240.0,0.0
경기,성남시,건물,자동운전 에스컬레이터 운행(기후에너지과),0.0,0.0
경기,성남시,건물,자동운전 에스컬레이터 운행(성남초),84.0,0.0
경기,성남시,건물,전력배출계수 감축,0.0,0.0
경기,성남시,건물,점심시간 실내 소등 실천,910.0,0.0
경기,성남시,건물,제로에너지 건축물 조기정착,0.0,0.0
경기,성남시,건물,중수도 이용 확대,1362.0,0.0
경기,성남시,건물,탄소중립 재개발재건축(주거5등급),0.0,0.0
경기,성남시,건물,탄소중립포인트제 운영,0.0,2135.0
경기,성남시,건물,"터널, 공영주차장 LED 교체(도시개발공사)",3548.0,700.0
경기,수원시,건물,"LED 보급(주택, 비주택 민간)",10.0,210.0
경기,수원시,건물,LED 조명 교체_가로등(권선구),367.0,841.0
경기,수원시,건물,LED 조명 교체_가로등(영통구),430.0,1125.0
경기,수원시,건물,LED 조명 교체_가로등(장안구),60.0,525.0
경기,수원시,건물,LED 조명 교체_가로등(팔달구),170.0,660.0
경기,수원시,건물,[그린도시] 공공건물 에너지효율 개선,129.0,0.0
경기,수원시,건물,[그린도시] 재생에너지 기반 열섬저감 시설,6.0,1236.0
경기,수원시,건물,[그린도시] 재생에너지 확대,0.0,0.0
경기,수원시,건물,[그린도시] 통합관제 플랫폼,0.0,800.0
경기,수원시,건물,건물온실가스총량제 시행,0.0,40.0
경기,수원시,건물,공공 제로에너지건축물 보급사업(비주거용),414.0,0.0
경기,수원시,건물,공공건물 BEMS 도입(빌딩에너지관리시스템),754.0,0.0
경기,수원시,건물,"공공청사 냉난방에너지 절감 실천(1시간 운휴, 공공건물 온도설정)",80.0,0.0
경기,수원시,건물,도시가스 공급확대,20.0,971.0
경기,수원시,건물,물 재이용 확대_빗물,10.0,0.0
경기,수원시,건물,민간 녹색건축물 조성 지원사업,1670.0,0.0
경기,수원시,건물,상수도 누수관 정비 사업(노후관 교체),28.0,0.0
경기,수원시,건물,새빛하우스 지원사업(집수리 지원사업),3783.0,0.0
경기,수원시,건물,수원특례시 녹색지붕(Green Roof) 조성사업,55.0,206.0
경기,수원시,건물,신축 민간건축물 제로에너지빌딩 인증 확대,0.0,0.0
경기,수원시,건물,우리집 탄소모니터링,0.0,0.0
경기,수원시,건물,저소득층 가구 단열유리창 교체(집수리),1620.0,3180.0
경기,수원시,건물,"정조테마공연장 냉난방에너지 절감 실천(1시간 운휴, 공공건물 온도설정)",0.0,0.0
경기,수원시,건물,중수도 이용 확대,32.0,0.0
경기,수원시,건물,친환경(저녹스) 보일러 지원사업,680.0,462.0
경기,수원시,건물,탄소중립포인트제 가입 확대,0.0,1344.0
경기,시흥시,건물,"LED 조명등 교체(가정,상업,공공)",4532.0,636.0
경기,시흥시,건물,가정용 저녹스 보일러 보급,0.0,242.0
경기,시흥시,건물,건물 중수도 이용 확대,0.0,0.0
경기,시흥시,건물,공공건축물 제로에너지건축물 및 BEMS 확대 (ZEB 면적),3719.0,0.0
경기,시흥시,건물,공동주택지구 개발사업 탄소중립 추진,0.0,0.0
