광역,지역명,광역_지역명,구분,사업명,연도,온실가스 감축량(톤),예산(백만원),,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,어선 친환경 에너지 절감장비 지원사업,2026,0 ,18 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,어선 친환경 에너지 절감장비 지원사업,2027,0 ,18 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,어선 친환경 에너지 절감장비 지원사업,2028,0 ,18 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,어선 친환경 에너지 절감장비 지원사업,2029,0 ,18 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,어선 친환경 에너지 절감장비 지원사업,2030,0 ,18 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,어선 친환경 에너지 절감장비 지원사업,2034,0 ,71 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,연안어선 감척사업,2025,0 ,60 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,연안어선 감척사업,2026,0 ,60 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,연안어선 감척사업,2027,0 ,60 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,연안어선 감척사업,2028,0 ,60 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,연안어선 감척사업,2029,0 ,60 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,연안어선 감척사업,2030,0 ,60 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,연안어선 감척사업,2034,0 ,240 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,일회용품 없는 지역축제 개최,2025,0 ,40 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,일회용품 없는 지역축제 개최,2026,0 ,40 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,일회용품 없는 지역축제 개최,2027,0 ,40 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,일회용품 없는 지역축제 개최,2028,0 ,40 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,일회용품 없는 지역축제 개최,2029,0 ,40 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,일회용품 없는 지역축제 개최,2030,0 ,40 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,일회용품 없는 지역축제 개최,2034,0 ,160 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,저탄소농업 활성화(바이오-차) 지원사업,2025,5 ,34 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,저탄소농업 활성화(바이오-차) 지원사업,2026,5 ,34 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,저탄소농업 활성화(바이오-차) 지원사업,2027,5 ,34 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,저탄소농업 활성화(바이오-차) 지원사업,2028,5 ,34 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,저탄소농업 활성화(바이오-차) 지원사업,2029,5 ,34 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,저탄소농업 활성화(바이오-차) 지원사업,2030,5 ,34 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,저탄소농업 활성화(바이오-차) 지원사업,2034,20 ,138 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,토양개량제(규산질) 보급 사업,2025,"1,673 ",154 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,폐기물 불법투기 및 소각 관리 강화,2025,0 ,4 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,폐기물 불법투기 및 소각 관리 강화,2026,0 ,4 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,폐기물 불법투기 및 소각 관리 강화,2027,0 ,4 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,폐기물 불법투기 및 소각 관리 강화,2028,0 ,4 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,폐기물 불법투기 및 소각 관리 강화,2029,0 ,4 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,폐기물 불법투기 및 소각 관리 강화,2030,0 ,4 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,농축산,폐기물 불법투기 및 소각 관리 강화,2034,0 ,14 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,"가로등, 보안등(LED) 설치 및 교체",2025,28 ,168 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,"가로등, 보안등(LED) 설치 및 교체",2026,28 ,168 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,"가로등, 보안등(LED) 설치 및 교체",2027,28 ,168 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,"가로등, 보안등(LED) 설치 및 교체",2028,28 ,168 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,"가로등, 보안등(LED) 설치 및 교체",2029,28 ,168 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,"가로등, 보안등(LED) 설치 및 교체",2030,28 ,168 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,"가로등, 보안등(LED) 설치 및 교체",2034,112 ,672 ,,,,,,,,,,,,,,,,,,
