광역,지역명,광역_지역명,구분,사업명,연도,온실가스 감축량(톤),예산(백만원),,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,수송,친환경자동차 민간보급(화물차),2030,1176,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,수송,친환경자동차 민간보급(화물차),2034,1887,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,1회용품 없는 잘 운영,2025,0,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,1회용품 없는 잘 운영,2026,0,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,1회용품 없는 잘 운영,2027,0,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,1회용품 없는 잘 운영,2028,0,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,1회용품 없는 잘 운영,2029,0,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,1회용품 없는 잘 운영,2030,0,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,1회용품 없는 잘 운영,2034,0,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,다회용컵 사용 시범사업,2025,0,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,다회용컵 사용 시범사업,2026,0,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,다회용컵 사용 시범사업,2027,0,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,다회용컵 사용 시범사업,2028,0,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,다회용컵 사용 시범사업,2029,0,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,다회용컵 사용 시범사업,2030,0,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,다회용컵 사용 시범사업,2034,0,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,유기성 폐자원 통합바이오가스화시설,2025,0,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,유기성 폐자원 통합바이오가스화시설,2026,0,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,유기성 폐자원 통합바이오가스화시설,2027,0,22255,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,유기성 폐자원 통합바이오가스화시설,2028,0,25869,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,유기성 폐자원 통합바이오가스화시설,2029,0,1061,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,유기성 폐자원 통합바이오가스화시설,2030,1022,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,유기성 폐자원 통합바이오가스화시설,2034,1022,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,음식물류 폐기물 발생량 감량,2025,8,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,음식물류 폐기물 발생량 감량,2026,7,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,음식물류 폐기물 발생량 감량,2027,7,0,,,,,,,,,,,,,,,,,
